vulnerability_id,asset_id,cve_id,vulnerability_type,cvss_score,severity,exploitability_score,attack_vector,attack_complexity,privileges_required,user_interaction,known_exploited,exploit_available,exploit_age_days,vulnerability_age_days,affected_service,patch_available,patch_age_days,remediation_status,remediation_deadline,vulnerability_risk_score
VULN-020910,AST-07643,CVE-2020-46504,RCE,8.7,High,3.9,Network,High,High,Required,False,False,0,695,Employee Laptop,True,154,Mitigated,,7.0
VULN-020911,AST-08578,CVE-2024-14265,Path Traversal,3.0,Low,1.0,Local,Low,None,Required,False,False,0,286,IoT Device,True,136,Mitigated,,1.7
VULN-020912,AST-07759,CVE-2025-72909,Cryptographic Weakness,9.7,Critical,3.2,Local,High,Low,None,False,True,808,905,Cloud VM,True,777,In Progress,,9.1
VULN-020913,AST-01150,CVE-2023-76294,RCE,2.5,Low,1.1,Network,Low,High,None,False,False,0,1066,File Server,True,580,Open,2026-11-16,2.5
VULN-020914,AST-07936,CVE-2026-79119,LDAP Injection,8.4,High,2.6,Local,Low,None,None,False,True,209,308,File Server,True,110,Mitigated,,5.3
VULN-020915,AST-06900,CVE-2026-48989,XXE,3.7,Low,1.0,Adjacent,High,High,None,False,False,0,1149,Kubernetes Cluster,False,0,In Progress,,3.8
VULN-020916,AST-01172,CVE-2022-60683,LDAP Injection,3.9,Low,1.2,Physical,High,None,None,False,False,0,67,API Gateway,True,3,Accepted,,4.5
VULN-020917,AST-02421,CVE-2022-99270,SSRF,8.2,High,2.3,Network,Low,Low,None,False,True,230,235,Domain Controller,True,120,Open,2026-11-04,8.3
VULN-020918,AST-02469,CVE-2026-16270,LDAP Injection,0.8,Low,0.3,Adjacent,High,Low,None,False,False,0,748,CI/CD Server,True,473,False Positive,,0.7
VULN-020919,AST-03139,CVE-2020-55331,Information Disclosure,4.8,Medium,2.0,Network,High,Low,Required,False,True,682,695,CI/CD Server,True,670,In Progress,,4.6
VULN-020920,AST-02915,CVE-2024-79026,Cryptographic Weakness,6.6,Medium,3.1,Local,Low,High,Required,False,True,32,572,VPN Gateway,True,151,Accepted,,7.7
VULN-020921,AST-04503,CVE-2020-55497,SQL Injection,0.2,Low,0.1,Network,High,High,None,False,False,0,780,IAM System,False,0,Accepted,,0.6
VULN-020922,AST-08833,CVE-2022-45023,Insecure Default Configuration,9.9,Critical,3.9,Adjacent,Low,None,Required,False,False,0,1108,IoT Device,True,831,Open,2026-09-28,10
VULN-020923,AST-03271,CVE-2023-83664,SQL Injection,9.1,Critical,2.2,Local,High,None,Required,False,False,0,732,Email Server,False,0,In Progress,,9.7
VULN-020924,AST-09283,CVE-2026-79982,XSS,4.2,Medium,1.3,Network,High,High,Required,False,False,0,555,CI/CD Server,False,0,False Positive,,3.6
VULN-020925,AST-08759,CVE-2025-44989,Race Condition,8.6,High,3.7,Local,High,High,None,False,True,713,970,Network Device,True,483,Mitigated,,8.2
VULN-020926,AST-08606,CVE-2026-9387,Information Disclosure,7.1,High,2.8,Network,High,Low,Required,False,False,0,341,IAM System,True,108,Mitigated,,5.2
VULN-020927,AST-07675,CVE-2019-67702,SSRF,7.4,High,3.4,Network,Low,High,None,False,False,0,22,Firewall,True,16,Open,2026-09-18,8.1
VULN-020928,AST-09919,CVE-2019-81634,CSRF,8.8,High,3.1,Local,High,High,Required,False,False,0,1060,Database Server,True,929,Mitigated,,5.1
VULN-020929,AST-02963,CVE-2026-20317,Buffer Overflow,0.7,Low,0.3,Network,Low,None,Required,False,False,0,619,Email Server,False,0,Open,2026-10-06,2.3
VULN-020930,AST-00313,CVE-2023-46332,Authentication Bypass,3.3,Low,1.4,Local,Low,Low,None,False,False,0,1114,CI/CD Server,True,797,False Positive,,3.4
VULN-020931,AST-05867,CVE-2026-63157,Memory Corruption,0.5,Low,0.1,Local,Low,Low,Required,False,False,0,437,API Gateway,True,236,Accepted,,0.5
VULN-020932,AST-05083,CVE-2020-6743,Authentication Bypass,7.1,High,2.5,Local,Low,Low,None,False,True,245,282,Payment Gateway,False,0,In Progress,,8.3
VULN-020933,AST-08978,CVE-2026-32148,Path Traversal,3.2,Low,0.9,Local,High,Low,Required,False,True,259,446,File Server,True,179,Mitigated,,1.9
VULN-020934,AST-05591,CVE-2023-43231,LDAP Injection,5.8,Medium,2.0,Local,High,None,Required,False,False,0,213,Database Server,False,0,False Positive,,6.5
VULN-020935,AST-07540,CVE-2019-97522,Cryptographic Weakness,5.6,Medium,1.7,Network,High,None,None,False,False,0,315,SaaS Application,True,68,Accepted,,5.1
VULN-020936,AST-05058,CVE-2023-81868,XXE,6.0,Medium,2.3,Network,High,High,None,False,False,0,111,Email Server,True,106,Mitigated,,5.4
VULN-020937,AST-00022,CVE-2026-76111,Authentication Bypass,0.3,Low,0.1,Network,High,None,Required,False,False,0,564,Payment Gateway,True,523,Open,2026-10-31,0.7
VULN-020938,AST-09106,CVE-2023-24994,XSS,1.6,Low,0.6,Network,High,None,Required,False,True,212,970,Web Server,True,133,Accepted,,1.9
VULN-020939,AST-06066,CVE-2023-20213,Memory Corruption,4.7,Medium,1.6,Network,Low,None,None,False,True,32,188,Storage Bucket,False,0,Accepted,,4.5
VULN-020940,AST-03073,CVE-2026-43533,Command Injection,7.3,High,2.9,Local,Low,High,None,False,False,0,621,VPN Gateway,True,139,Mitigated,,4.5
VULN-020941,AST-09858,CVE-2026-16270,Memory Corruption,9.4,Critical,2.9,Network,High,Low,Required,True,True,32,33,File Server,True,23,Accepted,,10
VULN-020942,AST-04756,CVE-2024-74474,Authentication Bypass,0.3,Low,0.1,Physical,High,None,Required,False,False,0,266,Storage Bucket,True,212,Accepted,,0.3
VULN-020943,AST-09686,CVE-2023-81407,Privilege Escalation,0.5,Low,0.1,Local,High,High,None,False,False,0,21,Employee Laptop,True,21,Open,2026-10-24,0.8
VULN-020944,AST-04517,CVE-2026-45704,Privilege Escalation,0.7,Low,0.3,Adjacent,High,High,Required,False,False,0,347,Application Server,False,0,Open,2026-10-23,0.7
VULN-020945,AST-07972,CVE-2026-66012,Privilege Escalation,9.6,Critical,3.8,Network,High,High,None,True,True,420,669,Employee Laptop,True,582,Open,2026-09-23,10
VULN-020946,AST-07907,CVE-2026-93916,Deserialization,0.3,Low,0.1,Local,High,High,Required,False,False,0,711,API Gateway,False,0,Mitigated,,0.1
VULN-020947,AST-01883,CVE-2024-4401,Cryptographic Weakness,2.0,Low,0.9,Adjacent,High,Low,Required,False,False,0,429,SaaS Application,True,230,In Progress,,3.8
VULN-020948,AST-07706,CVE-2021-23272,Memory Corruption,4.8,Medium,1.6,Network,Low,High,None,False,False,0,1195,Workstation,False,0,In Progress,,4.5
VULN-020949,AST-08396,CVE-2026-82286,Use After Free,5.2,Medium,1.7,Network,High,High,None,False,False,0,1044,CI/CD Server,True,352,Accepted,,5.6
VULN-020950,AST-00927,CVE-2024-83304,Path Traversal,0.6,Low,0.3,Local,High,High,Required,False,False,0,316,Database Server,True,65,Accepted,,2.7
VULN-020951,AST-00981,CVE-2024-67046,CSRF,6.7,Medium,1.8,Network,High,Low,Required,False,False,0,336,Payment Gateway,True,206,Mitigated,,5.5
VULN-020952,AST-00162,CVE-2021-61691,Memory Corruption,8.6,High,3.4,Network,Low,None,None,False,True,61,71,Kubernetes Cluster,True,24,Open,2026-11-17,8.9
VULN-020953,AST-02371,CVE-2023-3604,Memory Corruption,1.8,Low,0.7,Local,High,None,Required,False,True,49,976,Database Server,False,0,In Progress,,1.9
VULN-020954,AST-07053,CVE-2026-18193,SSRF,4.8,Medium,1.5,Network,Low,High,Required,False,False,0,897,Web Server,True,481,Mitigated,,1.9
VULN-020955,AST-01663,CVE-2021-14287,CSRF,7.8,High,3.2,Local,High,Low,Required,False,False,0,807,Workstation,False,0,In Progress,,7.5
VULN-020956,AST-08016,CVE-2019-84676,SQL Injection,5.6,Medium,1.3,Network,Low,None,None,False,False,0,1014,Domain Controller,True,540,In Progress,,5.6
VULN-020957,AST-07444,CVE-2020-43424,Use After Free,2.2,Low,0.9,Network,Low,None,None,False,False,0,922,IoT Device,True,525,In Progress,,2.4
VULN-020958,AST-03058,CVE-2021-36464,Use After Free,0.8,Low,0.2,Network,High,Low,None,False,False,0,625,Employee Laptop,False,0,Mitigated,,0.1
VULN-020959,AST-06157,CVE-2020-61644,Use After Free,0.2,Low,0.1,Adjacent,Low,High,Required,False,True,377,1198,Network Device,True,689,False Positive,,2.3
VULN-020960,AST-08079,CVE-2025-48503,Deserialization,7.2,High,3.0,Network,High,High,None,False,False,0,554,CI/CD Server,True,192,Accepted,,6.2
VULN-020961,AST-01810,CVE-2026-59236,RCE,2.6,Low,0.9,Local,High,High,Required,False,False,0,244,Cloud VM,True,44,Open,2026-11-18,2.3
VULN-020962,AST-02189,CVE-2026-45336,Command Injection,9.1,Critical,3.3,Network,Low,None,Required,False,False,0,1026,Domain Controller,True,779,In Progress,,10
VULN-020963,AST-06077,CVE-2019-52656,Buffer Overflow,2.4,Low,0.6,Physical,Low,High,None,False,False,0,537,Database Server,False,0,Mitigated,,0.1
VULN-020964,AST-08089,CVE-2021-52813,Memory Corruption,0.7,Low,0.2,Network,High,High,Required,False,False,0,1066,VPN Gateway,True,483,Open,2026-10-12,1.0
VULN-020965,AST-06591,CVE-2024-99214,Deserialization,8.8,High,3.1,Adjacent,Low,None,None,False,False,0,607,Kubernetes Cluster,False,0,Open,2026-10-24,9.9
VULN-020966,AST-08148,CVE-2022-57358,Command Injection,6.6,Medium,2.9,Network,Low,Low,Required,False,False,0,217,Cloud VM,True,71,Mitigated,,3.1
VULN-020967,AST-09826,CVE-2021-33313,Authentication Bypass,3.7,Low,1.0,Network,High,Low,Required,False,False,0,968,VPN Gateway,False,0,Accepted,,4.4
VULN-020968,AST-04818,CVE-2021-80512,CSRF,2.9,Low,1.3,Network,High,Low,None,False,False,0,713,Kubernetes Cluster,False,0,In Progress,,3.5
VULN-020969,AST-02401,CVE-2024-68693,XXE,5.6,Medium,1.9,Network,High,Low,Required,False,False,0,662,Payment Gateway,True,242,Mitigated,,4.2
VULN-020970,AST-04795,CVE-2022-18935,XSS,3.4,Low,1.5,Network,Low,High,Required,False,False,0,251,Network Device,False,0,In Progress,,3.5
VULN-020971,AST-02696,CVE-2026-73297,Authentication Bypass,0.5,Low,0.1,Network,Low,None,Required,False,False,0,48,IAM System,True,13,Open,2026-10-02,1.0
VULN-020972,AST-03476,CVE-2026-11976,RCE,4.0,Medium,1.7,Physical,Low,High,None,False,False,0,353,Network Device,True,66,Mitigated,,3.2
VULN-020973,AST-02468,CVE-2023-39449,XSS,2.4,Low,1.1,Network,Low,None,Required,False,True,285,573,Database Server,False,0,Mitigated,,0.1
VULN-020974,AST-05176,CVE-2024-6779,Improper Access Control,6.6,Medium,2.9,Network,High,None,None,False,False,0,399,VPN Gateway,True,157,Mitigated,,4.0
VULN-020975,AST-08763,CVE-2026-80633,Use After Free,9.7,Critical,3.9,Adjacent,Low,Low,None,False,True,46,90,Email Server,True,48,Open,2026-10-20,9.7
VULN-020976,AST-03491,CVE-2026-7156,Deserialization,5.6,Medium,2.0,Local,High,None,None,False,True,247,280,CI/CD Server,False,0,Accepted,,5.2
VULN-020977,AST-05044,CVE-2026-9432,Use After Free,5.2,Medium,1.1,Adjacent,High,High,Required,False,False,0,539,Storage Bucket,False,0,Accepted,,4.9
VULN-020978,AST-02485,CVE-2024-50914,Race Condition,8.4,High,3.2,Network,Low,Low,Required,False,False,0,940,Employee Laptop,True,384,Mitigated,,6.4
VULN-020979,AST-03356,CVE-2024-92526,Race Condition,9.7,Critical,3.9,Network,High,None,Required,False,False,0,323,IAM System,True,24,Open,2026-09-24,10
VULN-020980,AST-01402,CVE-2024-12800,RCE,9.8,Critical,2.5,Network,Low,Low,None,False,False,0,803,Payment Gateway,False,0,Open,2026-11-01,9.8
VULN-020981,AST-02536,CVE-2024-57770,CSRF,3.2,Low,1.2,Network,Low,High,Required,False,False,0,509,Domain Controller,False,0,In Progress,,4.9
VULN-020982,AST-03294,CVE-2022-96002,Cryptographic Weakness,1.2,Low,0.3,Network,High,Low,Required,False,False,0,333,Firewall,True,85,Open,2026-10-03,2.7
VULN-020983,AST-08456,CVE-2025-39072,SSRF,9.6,Critical,2.1,Network,High,None,Required,False,False,0,1094,Storage Bucket,True,423,Accepted,,8.4
VULN-020984,AST-04002,CVE-2026-63508,Path Traversal,7.1,High,2.0,Local,High,None,None,False,False,0,629,Email Server,False,0,Mitigated,,3.8
VULN-020985,AST-00130,CVE-2020-26495,Use After Free,6.4,Medium,2.9,Local,High,High,None,False,False,0,349,Database Server,False,0,In Progress,,7.7
VULN-020986,AST-04274,CVE-2023-10486,LDAP Injection,2.1,Low,0.9,Physical,High,High,Required,False,False,0,123,Email Server,True,42,Accepted,,3.9
VULN-020987,AST-04465,CVE-2025-11055,SQL Injection,2.2,Low,1.0,Local,High,Low,None,True,True,1,5,IoT Device,False,0,Mitigated,,1.8
VULN-020988,AST-07783,CVE-2022-57723,Use After Free,4.1,Medium,0.9,Physical,Low,Low,Required,False,False,0,1107,Network Device,False,0,Mitigated,,3.2
VULN-020989,AST-03633,CVE-2026-13946,Insecure Default Configuration,7.6,High,3.2,Local,Low,High,None,False,False,0,812,Payment Gateway,False,0,In Progress,,8.1
VULN-020990,AST-00861,CVE-2020-22160,CSRF,4.7,Medium,2.3,Network,Low,Low,None,False,False,0,219,File Server,True,158,Mitigated,,3.0
VULN-020991,AST-03885,CVE-2026-97979,XSS,0.9,Low,0.2,Network,High,Low,None,False,False,0,928,Database Server,True,688,Mitigated,,0.1
VULN-020992,AST-04370,CVE-2022-40632,SQL Injection,1.7,Low,0.4,Network,High,High,None,False,False,0,728,Application Server,True,151,In Progress,,2.0
VULN-020993,AST-00295,CVE-2019-86427,Race Condition,3.9,Low,1.9,Network,High,Low,None,False,True,569,840,Application Server,True,679,In Progress,,3.4
VULN-020994,AST-06239,CVE-2026-54509,Command Injection,1.2,Low,0.3,Adjacent,High,High,None,False,True,119,364,Workstation,False,0,Accepted,,3.4
VULN-020995,AST-05398,CVE-2021-7822,SSRF,9.1,Critical,3.3,Local,Low,High,None,False,False,0,152,Web Server,False,0,False Positive,,7.9
VULN-020996,AST-08120,CVE-2022-61175,SQL Injection,7.6,High,3.0,Network,Low,High,None,False,True,14,260,Database Server,True,145,Mitigated,,5.0
VULN-020997,AST-04620,CVE-2025-70335,LDAP Injection,8.2,High,2.3,Physical,Low,Low,None,False,False,0,269,API Gateway,True,125,Open,2026-10-16,8.3
VULN-020998,AST-06455,CVE-2026-8135,XSS,0.3,Low,0.1,Local,High,Low,None,False,False,0,60,Cloud VM,True,44,Accepted,,0.3
VULN-020999,AST-01997,CVE-2019-56383,Cryptographic Weakness,5.4,Medium,1.7,Network,High,High,Required,False,False,0,916,Network Device,True,437,Mitigated,,3.1
VULN-021000,AST-06625,CVE-2019-41980,Deserialization,7.1,High,1.6,Network,Low,High,Required,False,False,0,622,Domain Controller,True,46,In Progress,,8.1
VULN-021001,AST-07518,CVE-2026-59652,Memory Corruption,9.1,Critical,3.9,Network,High,High,None,False,True,1147,1163,Payment Gateway,False,0,Mitigated,,6.6
VULN-021002,AST-02505,CVE-2026-61962,Race Condition,1.7,Low,0.8,Network,High,Low,None,False,True,765,917,SaaS Application,True,475,Open,2026-10-05,3.5
VULN-021003,AST-08704,CVE-2026-25886,RCE,0.1,Low,0.0,Network,High,None,None,False,False,0,75,Storage Bucket,False,0,Accepted,,0.1
VULN-021004,AST-01297,CVE-2026-13815,Information Disclosure,6.7,Medium,2.0,Local,High,Low,None,False,False,0,225,Domain Controller,True,35,In Progress,,7.2
VULN-021005,AST-06150,CVE-2026-58424,Buffer Overflow,6.2,Medium,2.3,Network,High,High,Required,False,False,0,240,Storage Bucket,True,76,Mitigated,,5.6
VULN-021006,AST-08021,CVE-2024-77731,XXE,2.5,Low,0.8,Network,High,Low,Required,False,False,0,754,Domain Controller,True,587,Mitigated,,0.1
VULN-021007,AST-07236,CVE-2021-6133,Path Traversal,1.5,Low,0.7,Network,Low,None,None,False,False,0,619,Email Server,True,577,Accepted,,3.2
VULN-021008,AST-02036,CVE-2025-89549,Command Injection,9.9,Critical,3.3,Network,High,Low,Required,False,False,0,321,Payment Gateway,False,0,Open,2026-10-18,9.4
VULN-021009,AST-07018,CVE-2026-81727,Use After Free,2.9,Low,1.1,Network,Low,None,Required,False,True,3,28,Web Server,True,3,Accepted,,3.1
VULN-021010,AST-02670,CVE-2021-22068,XXE,5.0,Medium,1.2,Network,High,High,Required,False,False,0,75,Email Server,True,67,Mitigated,,2.3
VULN-021011,AST-05809,CVE-2025-97633,Command Injection,0.5,Low,0.1,Network,Low,High,Required,False,False,0,559,CI/CD Server,True,100,Accepted,,0.4
VULN-021012,AST-02516,CVE-2020-41488,Memory Corruption,6.7,Medium,2.1,Local,Low,None,Required,False,False,0,866,Firewall,True,555,Open,2026-09-11,6.6
VULN-021013,AST-00194,CVE-2019-5790,Command Injection,5.8,Medium,1.9,Network,Low,Low,Required,False,False,0,1145,Storage Bucket,True,346,Accepted,,5.7
VULN-021014,AST-03879,CVE-2025-61018,Command Injection,8.2,High,3.0,Local,High,Low,None,False,False,0,880,Storage Bucket,True,653,Mitigated,,4.8
VULN-021015,AST-00930,CVE-2020-46081,Insecure Default Configuration,5.3,Medium,1.9,Network,Low,High,None,False,True,135,153,API Gateway,False,0,In Progress,,4.9
VULN-021016,AST-06131,CVE-2023-47282,Use After Free,8.4,High,3.9,Network,High,None,None,False,False,0,668,Kubernetes Cluster,True,302,In Progress,,7.7
VULN-021017,AST-02800,CVE-2026-82286,Insecure Default Configuration,9.8,Critical,3.3,Network,Low,Low,Required,True,True,180,505,Workstation,True,257,Mitigated,,7.3
VULN-021018,AST-01142,CVE-2026-18654,XXE,0.8,Low,0.3,Local,High,Low,None,False,True,65,145,API Gateway,True,9,In Progress,,1.0
VULN-021019,AST-04598,CVE-2026-20127,RCE,4.2,Medium,1.4,Adjacent,Low,None,None,False,False,0,874,IoT Device,True,402,In Progress,,4.7
VULN-021020,AST-00643,CVE-2026-90671,Improper Access Control,8.6,High,3.9,Physical,Low,None,Required,False,False,0,995,Kubernetes Cluster,True,937,Mitigated,,5.3
VULN-021021,AST-02569,CVE-2026-56380,Buffer Overflow,5.1,Medium,1.2,Physical,Low,Low,Required,False,False,0,802,Workstation,False,0,In Progress,,4.1
VULN-021022,AST-00697,CVE-2024-22718,Cryptographic Weakness,4.4,Medium,1.7,Network,Low,None,Required,False,False,0,922,VPN Gateway,True,535,Accepted,,5.2
VULN-021023,AST-02399,CVE-2020-5499,Authentication Bypass,7.1,High,3.5,Local,Low,Low,None,True,True,322,1075,IAM System,True,523,Open,2026-10-26,10
VULN-021024,AST-01153,CVE-2021-63095,Buffer Overflow,7.5,High,2.3,Network,Low,High,None,False,False,0,541,Application Server,True,224,Open,2026-09-30,7.5
VULN-021025,AST-02137,CVE-2021-63576,SSRF,4.9,Medium,1.5,Network,Low,High,Required,False,False,0,162,Workstation,True,99,Accepted,,4.9
VULN-021026,AST-02097,CVE-2021-98510,Deserialization,5.6,Medium,1.5,Physical,Low,None,None,False,False,0,736,IAM System,True,495,Mitigated,,3.8
VULN-021027,AST-04919,CVE-2026-77998,LDAP Injection,4.8,Medium,1.3,Local,Low,None,Required,False,False,0,617,SaaS Application,True,399,In Progress,,6.1
VULN-021028,AST-03850,CVE-2019-68985,LDAP Injection,6.2,Medium,2.3,Network,Low,Low,None,False,False,0,587,IAM System,True,25,Mitigated,,4.0
VULN-021029,AST-05020,CVE-2022-58293,CSRF,5.6,Medium,1.3,Network,High,High,None,False,False,0,130,Web Server,True,49,Accepted,,4.9
VULN-021030,AST-04481,CVE-2026-45774,Command Injection,8.3,High,2.7,Network,High,None,Required,False,False,0,673,File Server,True,174,Accepted,,9.2
VULN-021031,AST-08941,CVE-2026-69127,XXE,4.3,Medium,2.1,Network,High,High,Required,False,False,0,500,API Gateway,True,88,In Progress,,5.3
VULN-021032,AST-03024,CVE-2021-97318,Improper Access Control,8.2,High,3.7,Local,High,Low,None,False,False,0,268,Kubernetes Cluster,True,51,Mitigated,,6.0
VULN-021033,AST-03953,CVE-2021-78172,Privilege Escalation,7.2,High,3.2,Network,High,Low,None,False,True,84,325,API Gateway,True,176,Open,2026-11-15,10.0
VULN-021034,AST-03165,CVE-2026-82970,Authentication Bypass,5.6,Medium,1.4,Network,Low,Low,None,False,False,0,41,Email Server,True,29,Accepted,,5.3
VULN-021035,AST-08432,CVE-2026-6025,Insecure Default Configuration,3.3,Low,1.0,Network,High,High,Required,False,False,0,1192,Kubernetes Cluster,True,208,Mitigated,,0.7
VULN-021036,AST-02423,CVE-2024-72778,Buffer Overflow,6.0,Medium,1.5,Physical,High,Low,Required,False,False,0,390,CI/CD Server,True,349,Mitigated,,3.1
VULN-021037,AST-06712,CVE-2023-96301,CSRF,6.3,Medium,2.5,Local,High,Low,Required,False,False,0,840,API Gateway,True,698,Accepted,,6.7
VULN-021038,AST-02290,CVE-2026-58571,Improper Access Control,2.1,Low,1.0,Network,High,Low,None,False,False,0,332,Employee Laptop,False,0,Open,2026-11-17,2.2
VULN-021039,AST-02545,CVE-2022-96919,Use After Free,7.9,High,3.8,Network,High,Low,Required,False,False,0,928,API Gateway,True,39,Open,2026-12-02,10
VULN-021040,AST-00283,CVE-2026-53551,Cryptographic Weakness,3.4,Low,1.3,Local,High,High,None,False,False,0,1146,IoT Device,False,0,Open,2026-09-12,3.7
VULN-021041,AST-07535,CVE-2019-45691,Authentication Bypass,8.6,High,2.6,Physical,Low,None,None,False,True,307,622,Storage Bucket,True,451,Open,2026-10-19,9.0
VULN-021042,AST-01266,CVE-2026-9661,SQL Injection,8.2,High,1.8,Physical,Low,Low,Required,False,False,0,247,Database Server,True,176,Accepted,,9.1
VULN-021043,AST-09568,CVE-2019-58119,Information Disclosure,1.2,Low,0.5,Network,High,None,Required,False,False,0,722,Employee Laptop,True,14,In Progress,,3.0
VULN-021044,AST-06220,CVE-2019-17490,XSS,7.5,High,2.1,Network,High,None,None,False,True,569,707,Domain Controller,False,0,Open,2026-10-27,10
VULN-021045,AST-06010,CVE-2026-35269,Path Traversal,5.6,Medium,1.7,Network,High,None,None,False,False,0,325,Kubernetes Cluster,True,60,Mitigated,,3.8
VULN-021046,AST-06088,CVE-2023-76911,Use After Free,7.5,High,3.0,Adjacent,High,None,None,False,False,0,657,File Server,False,0,Open,2026-09-20,9.6
