telemetry_id,asset_id,timestamp,malware_detected,suspicious_process_count,endpoint_alert_count,ransomware_indicator,malicious_file_count,blocked_connection_count,isolation_triggered,detection_confidence,endpoint_security_score
EDR-007585,AST-07585,2026-08-19 12:58:14,False,0,7,False,0,14,False,0.64,9.7
EDR-007586,AST-07586,2026-08-17 02:58:14,False,2,19,False,0,22,False,0.26,8.0
EDR-007587,AST-07587,2026-08-14 23:58:14,False,2,18,False,0,47,False,0.59,7.9
EDR-007588,AST-07588,2026-08-14 18:58:14,False,6,16,False,0,31,False,0.16,6.9
EDR-007589,AST-07589,2026-08-12 20:58:14,False,3,17,False,0,17,False,0.43,7.3
EDR-007590,AST-07590,2026-08-11 18:58:14,False,2,13,False,0,27,False,0.25,8.4
EDR-007591,AST-07591,2026-08-18 23:58:14,False,10,4,False,0,8,False,0.12,7.5
EDR-007592,AST-07592,2026-08-14 09:58:14,False,8,2,False,0,39,False,0.66,8.6
EDR-007593,AST-07593,2026-08-31 10:58:14,False,7,18,False,0,19,False,0.18,6.5
EDR-007594,AST-07594,2026-08-20 17:58:14,False,0,2,False,0,3,False,0.15,10
EDR-007595,AST-07595,2026-08-12 13:58:14,False,8,2,False,0,12,False,0.23,8.0
EDR-007596,AST-07596,2026-08-09 09:58:14,False,4,7,False,0,9,False,0.37,8.9
EDR-007597,AST-07597,2026-08-10 05:58:14,False,7,9,False,0,17,False,0.45,8.2
EDR-007598,AST-07598,2026-08-06 09:58:14,False,6,6,False,0,34,False,0.46,8.4
EDR-007599,AST-07599,2026-08-10 08:58:14,False,4,19,False,0,36,False,0.65,7.0
EDR-007600,AST-07600,2026-08-16 00:58:14,False,10,6,False,0,49,False,0.13,7.4
EDR-007601,AST-07601,2026-08-16 13:58:14,False,3,12,False,0,19,False,0.21,8.2
EDR-007602,AST-07602,2026-08-07 19:58:14,False,6,10,False,0,45,False,0.23,7.5
EDR-007603,AST-07603,2026-08-19 05:58:14,False,1,7,False,0,41,False,0.12,9.4
EDR-007604,AST-07604,2026-08-06 21:58:14,False,3,12,False,0,26,False,0.28,8.5
EDR-007605,AST-07605,2026-09-02 13:58:14,False,9,18,False,0,46,False,0.43,6.1
EDR-007606,AST-07606,2026-08-10 10:58:14,False,8,12,False,0,4,False,0.7,7.4
EDR-007607,AST-07607,2026-09-02 11:58:14,False,1,14,False,0,6,False,0.45,8.6
EDR-007608,AST-07608,2026-08-20 02:58:14,False,9,19,False,0,6,False,0.75,6.4
EDR-007609,AST-07609,2026-08-15 19:58:14,False,0,11,False,0,22,False,0.19,9.4
EDR-007610,AST-07610,2026-08-19 19:58:14,False,8,12,False,0,3,False,0.44,7.7
EDR-007611,AST-07611,2026-08-15 10:58:14,False,0,3,False,0,27,False,0.13,10
EDR-007612,AST-07612,2026-08-12 02:58:14,False,3,11,False,0,25,False,0.15,8.3
EDR-007613,AST-07613,2026-08-26 06:58:14,False,3,14,False,0,15,False,0.74,7.7
EDR-007614,AST-07614,2026-08-28 21:58:14,False,8,1,False,0,41,False,0.2,8.7
EDR-007615,AST-07615,2026-08-19 22:58:14,False,9,9,False,0,1,False,0.62,7.2
EDR-007616,AST-07616,2026-09-04 00:58:14,False,4,9,False,0,5,False,0.55,7.9
EDR-007617,AST-07617,2026-09-02 02:58:14,False,4,19,False,0,34,False,0.35,7.4
EDR-007618,AST-07618,2026-09-02 19:58:14,False,2,9,False,0,48,False,0.23,8.4
EDR-007619,AST-07619,2026-08-07 10:58:14,False,9,9,False,0,23,False,0.37,7.0
EDR-007620,AST-07620,2026-08-22 11:58:14,False,6,8,False,0,19,False,0.38,8.3
EDR-007621,AST-07621,2026-08-12 10:58:14,False,6,18,False,0,36,False,0.16,7.4
EDR-007622,AST-07622,2026-08-09 02:58:14,False,9,10,False,0,1,False,0.35,7.1
EDR-007623,AST-07623,2026-08-26 09:58:14,False,6,11,False,0,48,False,0.19,8.1
EDR-007624,AST-07624,2026-08-18 11:58:14,False,3,8,False,0,38,False,0.18,8.6
EDR-007625,AST-07625,2026-08-27 09:58:14,False,7,4,False,0,37,False,0.2,8.1
EDR-007626,AST-07626,2026-08-07 18:58:14,False,6,11,False,0,21,False,0.37,8.0
EDR-007627,AST-07627,2026-08-07 16:58:14,False,9,13,False,0,49,False,0.76,6.8
EDR-007628,AST-07628,2026-08-09 13:58:14,False,5,6,False,0,25,False,0.57,7.9
EDR-007629,AST-07629,2026-08-12 08:58:14,False,6,16,False,0,7,False,0.59,7.1
EDR-007630,AST-07630,2026-08-16 07:58:14,False,8,0,False,0,31,False,0.52,8.2
EDR-007631,AST-07631,2026-08-30 00:58:14,False,8,14,False,0,10,False,0.39,7.1
EDR-007632,AST-07632,2026-08-19 16:58:14,False,0,11,False,0,20,False,0.73,8.8
EDR-007633,AST-07633,2026-08-18 17:58:14,False,3,20,False,0,9,False,0.65,7.6
EDR-007634,AST-07634,2026-08-22 17:58:14,False,7,20,False,0,23,False,0.48,6.8
EDR-007635,AST-07635,2026-08-26 20:58:14,False,9,9,False,0,37,False,0.18,7.4
EDR-007636,AST-07636,2026-08-05 17:58:14,False,5,7,False,0,5,False,0.24,8.7
EDR-007637,AST-07637,2026-09-01 02:58:14,False,1,13,False,0,18,False,0.12,8.4
EDR-007638,AST-07638,2026-08-18 19:58:14,False,7,17,False,0,41,False,0.32,6.7
EDR-007639,AST-07639,2026-08-26 04:58:14,False,1,19,False,0,34,False,0.67,7.7
EDR-007640,AST-07640,2026-08-23 00:58:14,True,9,0,False,2,23,True,0.61,6.7
EDR-007641,AST-07641,2026-08-11 03:58:14,False,9,4,False,0,45,False,0.7,7.6
EDR-007642,AST-07642,2026-08-23 19:58:14,False,5,8,False,0,15,False,0.55,8.6
EDR-007643,AST-07643,2026-08-15 06:58:14,False,2,3,False,0,17,False,0.43,9.3
EDR-007644,AST-07644,2026-08-11 09:58:14,False,7,3,False,0,15,False,0.55,8.3
EDR-007645,AST-07645,2026-08-13 18:58:14,False,3,16,False,0,14,False,0.62,7.8
EDR-007646,AST-07646,2026-08-07 13:58:14,False,0,10,False,0,12,False,0.32,8.8
EDR-007647,AST-07647,2026-08-07 18:58:14,True,1,18,False,1,11,True,0.7,5.8
EDR-007648,AST-07648,2026-08-07 11:58:14,False,2,5,False,0,36,False,0.21,9.4
EDR-007649,AST-07649,2026-08-31 04:58:14,False,7,18,False,0,18,False,0.54,6.5
EDR-007650,AST-07650,2026-09-04 16:58:14,False,8,2,False,0,24,False,0.26,8.1
EDR-007651,AST-07651,2026-08-10 15:58:14,False,7,14,False,0,11,False,0.13,7.1
EDR-007652,AST-07652,2026-09-03 02:58:14,False,9,3,False,0,17,False,0.51,7.9
EDR-007653,AST-07653,2026-08-10 17:58:14,False,4,9,False,0,44,False,0.68,8.3
EDR-007654,AST-07654,2026-08-15 06:58:14,False,3,19,False,0,10,False,0.16,7.0
EDR-007655,AST-07655,2026-09-02 23:58:14,False,2,16,False,0,45,False,0.38,8.1
EDR-007656,AST-07656,2026-08-28 20:58:14,False,4,20,False,0,22,False,0.67,7.0
EDR-007657,AST-07657,2026-08-26 07:58:14,False,2,20,False,0,16,False,0.73,7.8
EDR-007658,AST-07658,2026-08-10 13:58:14,False,3,10,False,0,39,False,0.8,8.6
EDR-007659,AST-07659,2026-08-17 18:58:14,False,9,16,False,0,23,False,0.35,6.2
EDR-007660,AST-07660,2026-09-03 01:58:14,False,4,2,False,0,19,False,0.61,9.0
EDR-007661,AST-07661,2026-08-31 20:58:14,False,0,13,False,0,17,False,0.34,8.6
EDR-007662,AST-07662,2026-08-24 06:58:14,False,7,2,False,0,44,False,0.34,8.7
EDR-007663,AST-07663,2026-08-18 10:58:14,False,7,9,False,0,8,False,0.33,7.8
EDR-007664,AST-07664,2026-08-13 07:58:14,False,7,0,False,0,24,False,0.32,8.5
EDR-007665,AST-07665,2026-08-25 16:58:14,False,2,8,False,0,8,False,0.57,9.0
EDR-007666,AST-07666,2026-08-12 20:58:14,False,10,20,False,0,24,False,0.13,5.7
EDR-007667,AST-07667,2026-08-12 22:58:14,False,1,20,False,0,34,False,0.4,7.4
EDR-007668,AST-07668,2026-08-20 06:58:14,False,0,3,False,0,5,False,0.65,9.3
EDR-007669,AST-07669,2026-08-13 14:58:14,False,1,15,False,0,38,False,0.76,8.2
EDR-007670,AST-07670,2026-08-29 10:58:14,False,6,3,False,0,27,False,0.44,8.1
EDR-007671,AST-07671,2026-08-05 23:58:14,False,5,10,False,0,19,False,0.62,8.4
EDR-007672,AST-07672,2026-09-04 05:58:14,False,2,2,False,0,50,False,0.37,9.7
EDR-007673,AST-07673,2026-08-07 13:58:14,False,10,15,False,0,20,False,0.23,6.3
EDR-007674,AST-07674,2026-08-20 15:58:14,False,5,20,False,0,14,False,0.63,6.7
EDR-007675,AST-07675,2026-08-08 04:58:14,False,3,20,False,0,8,False,0.17,7.5
EDR-007676,AST-07676,2026-08-07 05:58:14,False,5,19,False,0,4,False,0.35,6.6
EDR-007677,AST-07677,2026-08-07 16:58:14,False,0,18,False,0,2,False,0.53,7.8
EDR-007678,AST-07678,2026-08-16 18:58:14,False,6,6,False,0,3,False,0.43,8.3
EDR-007679,AST-07679,2026-08-25 17:58:14,False,8,10,False,0,6,False,0.77,7.7
EDR-007680,AST-07680,2026-08-23 07:58:14,False,9,16,False,0,23,False,0.72,6.4
EDR-007681,AST-07681,2026-09-01 14:58:14,False,10,20,False,0,47,False,0.43,6.1
EDR-007682,AST-07682,2026-08-17 08:58:14,False,5,0,False,0,42,False,0.27,9.2
EDR-007683,AST-07683,2026-08-26 12:58:14,False,4,11,False,0,22,False,0.19,8.0
EDR-007684,AST-07684,2026-08-28 06:58:14,True,9,18,False,2,11,False,0.7,4.6
EDR-007685,AST-07685,2026-08-28 00:58:14,False,7,17,False,0,19,False,0.29,6.8
EDR-007686,AST-07686,2026-08-09 20:58:14,False,3,20,False,0,22,False,0.7,7.6
EDR-007687,AST-07687,2026-08-11 17:58:14,False,8,14,False,0,36,False,0.37,6.6
EDR-007688,AST-07688,2026-08-13 09:58:14,False,7,20,False,0,12,False,0.57,6.3
EDR-007689,AST-07689,2026-08-14 10:58:14,False,1,0,False,0,32,False,0.15,9.7
EDR-007690,AST-07690,2026-08-07 23:58:14,False,5,18,False,0,48,False,0.51,7.1
EDR-007691,AST-07691,2026-08-16 10:58:14,False,4,13,False,0,33,False,0.45,8.2
EDR-007692,AST-07692,2026-08-13 10:58:14,True,4,7,False,2,8,False,0.73,6.1
EDR-007693,AST-07693,2026-09-02 01:58:14,False,8,4,False,0,35,False,0.58,8.4
EDR-007694,AST-07694,2026-08-29 19:58:14,False,10,4,False,0,0,False,0.55,7.5
EDR-007695,AST-07695,2026-08-27 21:58:14,False,10,19,False,0,22,False,0.33,5.7
EDR-007696,AST-07696,2026-08-13 12:58:14,False,5,10,False,0,28,False,0.25,8.4
EDR-007697,AST-07697,2026-08-06 03:58:14,False,9,6,False,0,4,False,0.34,8.1
EDR-007698,AST-07698,2026-08-19 01:58:14,False,2,20,False,0,3,False,0.69,7.3
EDR-007699,AST-07699,2026-08-19 18:58:14,False,0,8,False,0,7,False,0.63,9.4
EDR-007700,AST-07700,2026-08-30 21:58:14,False,9,18,False,0,20,False,0.51,6.8
EDR-007701,AST-07701,2026-08-13 16:58:14,False,9,16,False,0,5,False,0.12,6.6
EDR-007702,AST-07702,2026-09-04 01:58:14,False,0,12,False,0,38,False,0.36,8.6
EDR-007703,AST-07703,2026-08-29 04:58:14,False,1,1,False,0,45,False,0.28,10
EDR-007704,AST-07704,2026-08-27 22:58:14,False,4,13,False,0,18,False,0.54,8.3
EDR-007705,AST-07705,2026-08-21 07:58:14,False,0,13,False,0,3,False,0.14,9.1
EDR-007706,AST-07706,2026-08-28 14:58:14,False,7,15,False,0,10,False,0.11,7.0
EDR-007707,AST-07707,2026-08-08 20:58:14,False,1,12,False,0,25,False,0.74,8.6
EDR-007708,AST-07708,2026-08-06 23:58:14,False,3,2,False,0,4,False,0.5,9.5
EDR-007709,AST-07709,2026-08-14 02:58:14,False,8,15,False,0,12,False,0.74,7.1
EDR-007710,AST-07710,2026-08-08 07:58:14,False,7,10,False,0,43,False,0.32,8.1
EDR-007711,AST-07711,2026-08-28 12:58:14,False,5,18,False,0,48,False,0.12,7.5
EDR-007712,AST-07712,2026-08-23 23:58:14,False,9,10,False,0,18,False,0.13,7.1
EDR-007713,AST-07713,2026-08-06 05:58:14,False,6,18,False,0,31,False,0.31,7.0
EDR-007714,AST-07714,2026-08-18 22:58:14,False,9,18,False,0,44,False,0.22,6.3
EDR-007715,AST-07715,2026-08-10 22:58:14,False,10,16,False,0,32,False,0.31,6.8
EDR-007716,AST-07716,2026-09-03 21:58:14,False,8,10,False,0,30,False,0.1,7.1
EDR-007717,AST-07717,2026-08-29 18:58:14,False,0,18,False,0,10,False,0.63,8.1
EDR-007718,AST-07718,2026-08-24 10:58:14,False,7,7,False,0,35,False,0.3,7.8
EDR-007719,AST-07719,2026-08-25 17:58:14,False,0,8,False,0,47,False,0.75,9.6
EDR-007720,AST-07720,2026-08-14 10:58:14,False,5,13,False,0,1,False,0.45,7.7
EDR-007721,AST-07721,2026-08-16 21:58:14,False,3,17,False,0,50,False,0.32,7.3
EDR-007722,AST-07722,2026-08-21 21:58:14,False,4,13,False,0,50,False,0.65,8.3
EDR-007723,AST-07723,2026-09-03 11:58:14,False,7,11,False,0,34,False,0.49,7.4
EDR-007724,AST-07724,2026-08-31 23:58:14,True,4,20,False,2,41,False,0.87,5.5
EDR-007725,AST-07725,2026-08-11 10:58:14,False,10,9,False,0,29,False,0.57,6.8
EDR-007726,AST-07726,2026-08-28 19:58:14,False,0,13,False,0,29,False,0.29,8.6
EDR-007727,AST-07727,2026-08-10 17:58:14,False,7,19,False,0,42,False,0.22,6.8
EDR-007728,AST-07728,2026-08-14 00:58:14,False,9,16,False,0,3,False,0.62,6.7
EDR-007729,AST-07729,2026-08-06 19:58:14,True,2,18,False,0,18,False,0.98,6.1
EDR-007730,AST-07730,2026-08-05 18:58:14,False,6,3,False,0,49,False,0.4,8.9
EDR-007731,AST-07731,2026-09-02 07:58:14,False,1,8,False,0,8,False,0.35,9.4
EDR-007732,AST-07732,2026-08-27 23:58:14,False,6,15,False,0,7,False,0.34,7.5
EDR-007733,AST-07733,2026-09-03 18:58:14,False,7,3,False,0,49,False,0.46,8.2
EDR-007734,AST-07734,2026-08-30 23:58:14,False,6,2,False,0,10,False,0.69,8.2
EDR-007735,AST-07735,2026-08-10 01:58:14,False,5,13,False,0,46,False,0.65,8.2
EDR-007736,AST-07736,2026-08-09 21:58:14,False,3,12,False,0,42,False,0.61,7.9
EDR-007737,AST-07737,2026-08-14 11:58:14,False,9,19,False,0,18,False,0.31,6.0
EDR-007738,AST-07738,2026-08-24 21:58:14,True,7,14,False,3,18,False,0.92,5.3
EDR-007739,AST-07739,2026-09-02 03:58:14,False,8,9,False,0,47,False,0.32,7.2
EDR-007740,AST-07740,2026-08-30 21:58:14,False,1,12,False,0,23,False,0.1,8.7
EDR-007741,AST-07741,2026-08-06 02:58:14,False,8,15,False,0,0,False,0.39,7.1
EDR-007742,AST-07742,2026-08-30 02:58:14,False,4,15,False,0,49,False,0.38,7.5
EDR-007743,AST-07743,2026-08-31 07:58:14,False,8,6,False,0,22,False,0.24,8.2
EDR-007744,AST-07744,2026-09-02 09:58:14,False,9,10,False,0,39,False,0.76,7.3
EDR-007745,AST-07745,2026-08-30 01:58:14,False,3,12,False,0,41,False,0.58,8.0
EDR-007746,AST-07746,2026-08-22 13:58:14,False,3,4,False,0,38,False,0.56,9.1
EDR-007747,AST-07747,2026-08-07 03:58:14,False,8,9,False,0,1,False,0.28,7.2
EDR-007748,AST-07748,2026-08-31 07:58:14,True,2,8,False,2,34,True,0.96,6.5
EDR-007749,AST-07749,2026-09-04 04:58:14,False,4,4,False,0,28,False,0.4,8.3
EDR-007750,AST-07750,2026-08-13 17:58:14,True,9,18,False,3,6,True,0.71,4.6
EDR-007751,AST-07751,2026-08-21 11:58:14,False,6,3,False,0,41,False,0.61,8.7
EDR-007752,AST-07752,2026-08-07 06:58:14,False,0,3,False,0,20,False,0.36,9.7
EDR-007753,AST-07753,2026-08-30 03:58:14,False,10,19,False,0,47,False,0.1,6.3
EDR-007754,AST-07754,2026-08-25 15:58:14,True,10,7,False,1,1,True,0.95,5.7
EDR-007755,AST-07755,2026-08-14 15:58:14,False,2,14,False,0,1,False,0.68,8.2
EDR-007756,AST-07756,2026-08-08 10:58:14,False,10,15,False,0,38,False,0.58,6.7
EDR-007757,AST-07757,2026-08-24 16:58:14,False,1,16,False,0,41,False,0.64,8.1
EDR-007758,AST-07758,2026-08-26 21:58:14,False,3,15,False,0,10,False,0.11,8.0
EDR-007759,AST-07759,2026-08-10 08:58:14,False,3,18,False,0,38,False,0.64,7.2
EDR-007760,AST-07760,2026-08-16 15:58:14,False,10,18,False,0,19,False,0.49,5.8
EDR-007761,AST-07761,2026-08-27 17:58:14,False,1,7,False,0,27,False,0.53,9.3
EDR-007762,AST-07762,2026-08-13 14:58:14,False,10,12,False,0,22,False,0.75,7.1
EDR-007763,AST-07763,2026-09-02 07:58:14,False,10,8,False,0,44,False,0.78,7.3
EDR-007764,AST-07764,2026-08-14 08:58:14,False,1,0,False,0,19,False,0.71,9.9
EDR-007765,AST-07765,2026-08-29 12:58:14,False,6,17,False,0,32,False,0.18,6.9
EDR-007766,AST-07766,2026-08-26 16:58:14,False,7,0,False,0,3,False,0.69,8.7
EDR-007767,AST-07767,2026-08-19 05:58:14,False,5,10,False,0,35,False,0.23,8.0
EDR-007768,AST-07768,2026-08-13 05:58:14,False,10,11,False,0,2,False,0.48,7.2
EDR-007769,AST-07769,2026-08-17 11:58:14,False,9,13,False,0,11,False,0.42,7.0
EDR-007770,AST-07770,2026-08-15 11:58:14,False,2,14,False,0,23,False,0.56,8.4
EDR-007771,AST-07771,2026-08-14 02:58:14,False,1,8,False,0,39,False,0.43,8.9
EDR-007772,AST-07772,2026-08-17 11:58:14,False,7,19,False,0,39,False,0.29,6.9
EDR-007773,AST-07773,2026-08-26 17:58:14,False,5,18,False,0,43,False,0.44,7.0
EDR-007774,AST-07774,2026-08-31 05:58:14,False,8,8,False,0,34,False,0.25,8.1
EDR-007775,AST-07775,2026-08-25 20:58:14,False,9,8,False,0,27,False,0.15,7.1
EDR-007776,AST-07776,2026-09-03 12:58:14,False,0,20,False,0,19,False,0.79,7.6
EDR-007777,AST-07777,2026-09-04 03:58:14,False,6,9,False,0,17,False,0.33,7.4
EDR-007778,AST-07778,2026-08-13 17:58:14,False,10,7,False,0,50,False,0.64,7.1
EDR-007779,AST-07779,2026-08-25 05:58:14,False,10,20,False,0,14,False,0.22,5.6
EDR-007780,AST-07780,2026-08-30 13:58:14,False,9,16,False,0,15,False,0.35,6.5
EDR-007781,AST-07781,2026-08-19 22:58:14,False,1,10,False,0,25,False,0.26,9.1
EDR-007782,AST-07782,2026-09-02 10:58:14,False,8,0,False,0,50,False,0.77,8.4
EDR-007783,AST-07783,2026-08-18 17:58:14,False,9,12,False,0,5,False,0.67,6.9
EDR-007784,AST-07784,2026-09-02 01:58:14,False,0,14,False,0,23,False,0.58,8.2
EDR-007785,AST-07785,2026-08-16 01:58:14,False,2,11,False,0,48,False,0.35,8.2
EDR-007786,AST-07786,2026-09-01 21:58:14,False,2,12,False,0,7,False,0.22,8.5
EDR-007787,AST-07787,2026-08-19 13:58:14,False,1,15,False,0,7,False,0.7,7.8
EDR-007788,AST-07788,2026-08-11 03:58:14,False,10,17,False,0,3,False,0.39,6.4
EDR-007789,AST-07789,2026-08-26 07:58:14,False,7,18,False,0,18,False,0.51,6.8
EDR-007790,AST-07790,2026-08-30 20:58:14,False,3,20,False,0,0,False,0.29,7.4
EDR-007791,AST-07791,2026-08-21 07:58:14,True,2,10,False,3,42,True,0.6,6.5
EDR-007792,AST-07792,2026-08-09 15:58:14,False,6,2,False,0,14,False,0.78,8.3
EDR-007793,AST-07793,2026-08-13 12:58:14,False,2,0,False,0,27,False,0.38,9.3
EDR-007794,AST-07794,2026-08-16 21:58:14,False,10,13,False,0,21,False,0.13,6.5
EDR-007795,AST-07795,2026-08-30 07:58:14,False,4,13,False,0,23,False,0.32,7.5
EDR-007796,AST-07796,2026-08-14 23:58:14,False,3,2,False,0,46,False,0.78,9.1
EDR-007797,AST-07797,2026-08-14 11:58:14,False,6,0,False,0,23,False,0.61,8.9
EDR-007798,AST-07798,2026-08-29 07:58:14,False,10,16,False,0,27,False,0.34,6.4
EDR-007799,AST-07799,2026-08-30 04:58:14,False,1,8,False,0,45,False,0.58,8.6
EDR-007800,AST-07800,2026-08-06 23:58:14,True,0,8,False,1,7,True,0.84,7.6
EDR-007801,AST-07801,2026-09-03 08:58:14,False,6,14,False,0,6,False,0.37,7.2
EDR-007802,AST-07802,2026-09-02 04:58:14,False,7,1,False,0,18,False,0.18,8.7
EDR-007803,AST-07803,2026-08-26 13:58:14,False,1,17,False,0,29,False,0.63,7.8
EDR-007804,AST-07804,2026-08-27 21:58:14,False,5,19,False,0,14,False,0.36,7.5
EDR-007805,AST-07805,2026-08-11 17:58:14,False,5,19,False,0,11,False,0.76,7.3
EDR-007806,AST-07806,2026-09-02 12:58:14,False,1,4,False,0,43,False,0.26,9.7
EDR-007807,AST-07807,2026-08-23 14:58:14,False,8,10,False,0,20,False,0.15,7.4
EDR-007808,AST-07808,2026-09-02 01:58:14,False,4,18,True,0,20,False,0.42,4.4
EDR-007809,AST-07809,2026-08-18 03:58:14,False,5,2,False,0,23,False,0.42,9.1
EDR-007810,AST-07810,2026-08-25 09:58:14,False,10,5,False,0,26,False,0.44,7.3
EDR-007811,AST-07811,2026-09-02 20:58:14,False,1,8,False,0,18,False,0.16,8.6
EDR-007812,AST-07812,2026-08-10 02:58:14,False,5,9,False,0,49,False,0.39,8.5
EDR-007813,AST-07813,2026-08-21 01:58:14,False,2,2,True,0,39,False,0.77,6.3
EDR-007814,AST-07814,2026-08-30 23:58:14,False,3,12,True,0,24,False,0.46,5.0
EDR-007815,AST-07815,2026-08-11 02:58:14,False,10,6,False,0,27,False,0.54,7.2
EDR-007816,AST-07816,2026-08-11 17:58:14,False,2,11,False,0,46,False,0.13,8.5
EDR-007817,AST-07817,2026-09-03 18:58:14,False,9,9,False,0,12,False,0.23,7.4
EDR-007818,AST-07818,2026-08-24 21:58:14,False,1,12,False,0,12,False,0.13,8.8
EDR-007819,AST-07819,2026-08-09 17:58:14,False,9,15,False,0,33,False,0.78,6.2
EDR-007820,AST-07820,2026-08-14 22:58:14,False,10,3,False,0,50,False,0.24,7.5
EDR-007821,AST-07821,2026-08-09 11:58:14,False,4,20,False,0,27,False,0.66,7.7
EDR-007822,AST-07822,2026-08-06 12:58:14,True,9,6,False,0,22,True,0.87,6.1
EDR-007823,AST-07823,2026-08-19 06:58:14,False,6,2,False,0,37,False,0.34,8.8
EDR-007824,AST-07824,2026-08-07 01:58:14,False,0,13,False,0,45,False,0.52,8.7
EDR-007825,AST-07825,2026-08-14 02:58:14,False,4,5,False,0,37,False,0.75,8.7
EDR-007826,AST-07826,2026-09-03 13:58:14,False,3,1,False,0,34,False,0.66,9.0
EDR-007827,AST-07827,2026-09-02 03:58:14,False,8,20,False,0,28,False,0.28,6.7
EDR-007828,AST-07828,2026-08-20 21:58:14,False,4,4,False,0,4,False,0.57,8.6
EDR-007829,AST-07829,2026-08-09 04:58:14,False,6,12,False,0,17,False,0.22,7.8
EDR-007830,AST-07830,2026-09-02 04:58:14,False,8,15,False,0,37,False,0.2,7.1
EDR-007831,AST-07831,2026-08-07 20:58:14,False,3,7,True,0,48,False,0.58,5.2
EDR-007832,AST-07832,2026-09-02 09:58:14,False,0,8,False,0,14,False,0.53,9.7
EDR-007833,AST-07833,2026-08-17 19:58:14,False,4,5,False,0,40,False,0.12,8.3
EDR-007834,AST-07834,2026-08-16 23:58:14,False,10,8,False,0,31,False,0.6,7.0
EDR-007835,AST-07835,2026-09-03 09:58:14,False,2,2,False,0,5,False,0.49,9.1
EDR-007836,AST-07836,2026-08-17 19:58:14,False,6,20,False,0,22,False,0.78,6.8
EDR-007837,AST-07837,2026-08-20 16:58:14,False,7,20,False,0,26,False,0.27,6.4
EDR-007838,AST-07838,2026-08-22 02:58:14,False,10,4,False,0,3,False,0.55,7.8
EDR-007839,AST-07839,2026-08-29 14:58:14,False,10,0,False,0,4,False,0.47,8.0
EDR-007840,AST-07840,2026-08-20 20:58:14,False,5,14,False,0,13,False,0.55,8.0
EDR-007841,AST-07841,2026-08-17 06:58:14,False,5,0,False,0,5,False,0.78,9.1
EDR-007842,AST-07842,2026-09-02 05:58:14,False,7,14,False,0,29,False,0.46,7.7
EDR-007843,AST-07843,2026-09-03 13:58:14,False,1,11,False,0,44,False,0.69,8.4
EDR-007844,AST-07844,2026-08-14 00:58:14,False,8,2,False,0,2,False,0.28,8.5
EDR-007845,AST-07845,2026-08-13 21:58:14,False,8,8,False,0,15,False,0.58,8.1
EDR-007846,AST-07846,2026-08-22 12:58:14,True,2,9,False,2,0,True,0.82,6.8
EDR-007847,AST-07847,2026-08-25 22:58:14,False,10,16,False,0,6,False,0.59,6.0
EDR-007848,AST-07848,2026-08-22 10:58:14,False,1,1,False,0,30,False,0.61,9.8
EDR-007849,AST-07849,2026-08-07 00:58:14,False,6,1,False,0,2,False,0.49,9.0
EDR-007850,AST-07850,2026-08-06 21:58:14,False,2,0,False,0,22,False,0.43,10.0
EDR-007851,AST-07851,2026-08-15 18:58:14,False,10,3,False,0,39,False,0.44,7.6
EDR-007852,AST-07852,2026-09-03 23:58:14,False,3,12,False,0,15,False,0.77,8.2
EDR-007853,AST-07853,2026-08-20 01:58:14,False,4,0,False,0,48,False,0.19,8.8
EDR-007854,AST-07854,2026-08-21 15:58:14,False,8,17,False,0,45,False,0.52,6.8
EDR-007855,AST-07855,2026-08-19 19:58:14,False,6,7,False,0,2,False,0.52,7.8
EDR-007856,AST-07856,2026-09-01 07:58:14,False,2,17,False,0,1,False,0.28,8.4
EDR-007857,AST-07857,2026-08-26 14:58:14,False,7,16,False,0,22,False,0.49,6.8
EDR-007858,AST-07858,2026-08-09 01:58:14,False,9,5,False,0,31,False,0.41,8.1
EDR-007859,AST-07859,2026-08-09 05:58:14,False,4,4,False,0,43,False,0.67,9.0
EDR-007860,AST-07860,2026-08-29 00:58:14,False,2,1,False,0,31,False,0.14,9.2
EDR-007861,AST-07861,2026-08-27 08:58:14,False,10,7,False,0,0,False,0.16,7.6
EDR-007862,AST-07862,2026-08-10 09:58:14,False,9,2,False,0,10,False,0.37,8.0
EDR-007863,AST-07863,2026-09-01 10:58:14,False,8,19,False,0,17,False,0.12,6.4
EDR-007864,AST-07864,2026-08-09 04:58:14,False,8,20,True,0,24,False,0.22,3.2
EDR-007865,AST-07865,2026-08-24 03:58:14,False,3,8,True,0,5,False,0.5,5.8
EDR-007866,AST-07866,2026-08-14 20:58:14,False,0,1,False,0,26,False,0.3,10
EDR-007867,AST-07867,2026-09-02 06:58:14,False,5,4,False,0,36,False,0.77,8.7
EDR-007868,AST-07868,2026-08-09 05:58:14,False,3,10,False,0,15,False,0.26,8.3
EDR-007869,AST-07869,2026-08-31 11:58:14,False,8,10,False,0,21,False,0.13,7.9
EDR-007870,AST-07870,2026-08-20 11:58:14,False,8,15,True,0,31,False,0.76,3.8
