cloud_event_id,asset_id,cloud_provider,service_type,public_exposure,misconfiguration_type,encryption_enabled,logging_enabled,iam_risk,open_port_count,exposed_storage,compliance_violation,cloud_risk_score
CLOUD-004740,AST-07936,GCP,DevOps,False,Public S3 Bucket,True,True,Medium,0,True,True,4.1
CLOUD-004741,AST-07937,Azure,DevOps,True,None,True,False,High,10,False,True,8.0
CLOUD-004742,AST-07939,Azure,Compute,False,None,True,True,High,1,False,False,2.5
CLOUD-004743,AST-07941,AWS,Networking,False,None,True,True,Low,2,True,False,2.0
CLOUD-004744,AST-07942,AWS,Analytics,True,None,True,False,Low,1,False,True,4.3
CLOUD-004745,AST-07943,AWS,Compute,True,Missing WAF,True,True,Low,5,False,True,5.6
CLOUD-004746,AST-07944,GCP,Compute,False,None,True,True,High,0,False,False,1.7
CLOUD-004747,AST-07945,AWS,Analytics,False,None,True,True,Low,1,False,False,0
CLOUD-004748,AST-07946,Azure,Serverless,False,Public S3 Bucket,True,True,High,2,False,True,4.3
CLOUD-004749,AST-07947,AWS,Analytics,False,None,True,True,Medium,2,False,False,1.2
CLOUD-004750,AST-07948,Azure,Analytics,False,None,True,True,Low,1,False,False,0.1
CLOUD-004751,AST-07949,Azure,Identity,False,None,True,False,High,1,False,True,3.6
CLOUD-004752,AST-07950,GCP,DevOps,False,None,True,True,High,2,False,False,2.7
CLOUD-004753,AST-07952,GCP,ML,True,None,True,True,High,3,False,False,5.9
CLOUD-004754,AST-07953,GCP,ML,False,Logging Disabled,True,True,Medium,2,False,True,3.3
CLOUD-004755,AST-07955,GCP,Container,False,Logging Disabled,True,False,Medium,2,False,True,4.1
CLOUD-004756,AST-07956,Azure,Storage,False,None,True,True,Medium,0,False,False,0.8
CLOUD-004757,AST-07957,AWS,Storage,False,None,True,True,Medium,3,True,False,3.0
CLOUD-004758,AST-07958,GCP,Networking,True,None,True,True,Low,1,False,False,3.7
CLOUD-004759,AST-07959,GCP,Networking,True,Cross-Account Access,True,True,Low,0,False,True,5.4
CLOUD-004760,AST-07960,GCP,Networking,False,Unrotated Access Keys,True,False,Low,3,False,True,3.2
CLOUD-004761,AST-07963,AWS,Analytics,False,None,False,True,High,0,False,True,3.3
CLOUD-004762,AST-07965,AWS,Serverless,False,Missing WAF,True,False,High,3,False,True,6.1
CLOUD-004763,AST-07966,GCP,Analytics,False,None,True,False,Medium,0,False,True,1.7
CLOUD-004764,AST-07968,AWS,Storage,False,None,True,True,High,0,False,False,2.5
CLOUD-004765,AST-07969,GCP,Database,False,None,True,True,Low,1,False,False,0.4
CLOUD-004766,AST-07970,GCP,Serverless,False,None,True,True,High,1,False,False,1.9
CLOUD-004767,AST-07971,GCP,Compute,False,None,True,True,High,0,False,False,2.2
CLOUD-004768,AST-07972,GCP,Analytics,False,None,True,True,Low,3,False,False,0.8
CLOUD-004769,AST-07973,GCP,Serverless,False,None,True,False,Low,3,False,True,1.8
CLOUD-004770,AST-07975,Azure,Database,False,None,True,True,Medium,1,False,False,1.3
CLOUD-004771,AST-07976,Azure,DevOps,False,None,False,True,High,2,False,True,3.7
CLOUD-004772,AST-07982,Azure,Compute,False,None,False,False,High,2,False,True,5.0
CLOUD-004773,AST-07986,Azure,Analytics,False,None,True,False,High,0,False,True,3.4
CLOUD-004774,AST-07987,Azure,Container,False,Unencrypted Volume,True,False,Low,1,False,True,3.3
CLOUD-004775,AST-07989,GCP,Container,False,No MFA on Root Account,True,True,High,2,False,True,4.4
CLOUD-004776,AST-07991,GCP,Networking,False,Unencrypted Volume,True,True,Medium,0,False,True,2.9
CLOUD-004777,AST-07993,Azure,Compute,False,None,True,True,Medium,3,False,False,1.3
CLOUD-004778,AST-07995,Azure,Analytics,False,None,True,True,Medium,2,False,False,1.4
CLOUD-004779,AST-07996,GCP,Compute,False,None,True,True,Low,1,False,False,0.3
CLOUD-004780,AST-07997,Azure,DevOps,False,Logging Disabled,True,True,Medium,0,False,True,3.3
CLOUD-004781,AST-07998,GCP,Serverless,True,None,False,True,Low,2,False,True,4.7
CLOUD-004782,AST-07999,Azure,Compute,False,No Versioning on Bucket,True,False,Medium,0,False,True,3.8
CLOUD-004783,AST-08001,GCP,Networking,False,Exposed API Key,True,True,High,1,False,True,4.1
CLOUD-004784,AST-08002,GCP,ML,False,None,True,True,High,1,True,False,3.9
CLOUD-004785,AST-08004,GCP,Database,False,None,False,False,High,1,False,True,4.5
CLOUD-004786,AST-08005,AWS,Database,False,Overly Permissive IAM Policy,False,True,Low,3,False,True,4.3
CLOUD-004787,AST-08006,AWS,Compute,False,None,True,False,High,3,False,True,3.4
CLOUD-004788,AST-08008,AWS,Compute,False,None,False,True,Medium,0,False,True,2.1
CLOUD-004789,AST-08009,AWS,Identity,False,None,True,True,Medium,2,True,False,2.9
CLOUD-004790,AST-08011,AWS,Analytics,False,None,False,True,High,0,False,True,3.9
CLOUD-004791,AST-08013,GCP,ML,False,None,True,True,Low,1,False,False,0.2
CLOUD-004792,AST-08015,GCP,Database,False,None,True,True,Medium,1,False,False,1.1
CLOUD-004793,AST-08016,AWS,Analytics,False,None,True,True,Medium,1,False,False,1.4
CLOUD-004794,AST-08017,AWS,Compute,False,Overly Permissive IAM Policy,False,True,Medium,3,False,True,5.0
CLOUD-004795,AST-08018,AWS,Serverless,False,None,True,True,Medium,1,False,False,1.7
CLOUD-004796,AST-08019,GCP,Identity,False,Logging Disabled,True,False,High,1,False,True,5.6
CLOUD-004797,AST-08020,Azure,Database,True,None,True,True,High,9,False,False,7.3
CLOUD-004798,AST-08021,AWS,ML,False,None,True,True,High,0,False,False,1.6
CLOUD-004799,AST-08023,Azure,Analytics,False,None,True,True,Medium,2,True,False,2.6
CLOUD-004800,AST-08024,GCP,ML,False,None,True,True,Medium,1,False,False,1.6
CLOUD-004801,AST-08025,AWS,DevOps,False,None,True,False,Medium,2,False,True,2.7
CLOUD-004802,AST-08027,Azure,Networking,False,None,True,True,Medium,1,False,False,1.4
CLOUD-004803,AST-08029,AWS,Networking,True,No Versioning on Bucket,True,True,Low,6,False,True,6.3
CLOUD-004804,AST-08030,AWS,DevOps,False,Overly Permissive IAM Policy,True,True,Medium,2,False,True,3.0
CLOUD-004805,AST-08034,AWS,ML,False,No MFA on Root Account,False,False,Low,0,False,True,4.1
CLOUD-004806,AST-08035,GCP,Container,False,None,True,True,Medium,2,False,False,1.6
CLOUD-004807,AST-08036,GCP,Networking,False,No Versioning on Bucket,True,True,High,0,False,True,3.5
CLOUD-004808,AST-08039,GCP,Storage,False,None,True,True,High,0,False,False,2.4
CLOUD-004809,AST-08041,GCP,Container,False,No Network ACL,True,False,Low,0,False,True,3.0
CLOUD-004810,AST-08042,AWS,Analytics,True,None,True,True,Medium,3,False,False,5.1
CLOUD-004811,AST-08045,GCP,Serverless,False,Default VPC,True,True,Medium,1,False,True,3.2
CLOUD-004812,AST-08046,Azure,Serverless,False,None,True,True,Medium,1,False,False,1.3
CLOUD-004813,AST-08048,Azure,Storage,False,None,True,True,Low,1,False,False,0.0
CLOUD-004814,AST-08049,GCP,Serverless,False,Unencrypted Volume,True,True,High,1,False,True,3.8
CLOUD-004815,AST-08050,GCP,Identity,False,None,False,True,Low,0,False,True,1.7
CLOUD-004816,AST-08052,GCP,ML,True,None,True,True,Medium,9,False,False,5.7
CLOUD-004817,AST-08054,GCP,Analytics,False,None,True,False,High,0,False,True,2.8
CLOUD-004818,AST-08057,Azure,Storage,False,None,True,True,Medium,0,False,False,1.4
CLOUD-004819,AST-08058,GCP,Serverless,False,None,True,True,Medium,0,False,False,1.1
CLOUD-004820,AST-08062,Azure,Storage,True,Unrotated Access Keys,True,False,Medium,0,False,True,6.8
CLOUD-004821,AST-08063,Azure,Analytics,True,None,True,True,Low,7,True,False,6.3
CLOUD-004822,AST-08064,Azure,Serverless,True,None,True,True,Low,4,False,False,3.9
CLOUD-004823,AST-08066,AWS,Serverless,False,Public S3 Bucket,True,True,Medium,1,False,True,3.2
CLOUD-004824,AST-08067,GCP,Container,False,None,True,True,Medium,3,False,False,1.3
CLOUD-004825,AST-08068,GCP,Analytics,False,None,True,True,High,3,False,False,2.9
CLOUD-004826,AST-08069,AWS,Database,False,Default VPC,False,True,Medium,1,False,True,4.9
CLOUD-004827,AST-08070,AWS,Analytics,False,None,True,True,High,1,False,False,2.5
CLOUD-004828,AST-08073,AWS,Database,False,Default VPC,True,True,Low,0,True,True,3.4
CLOUD-004829,AST-08074,GCP,Networking,False,None,True,True,Medium,0,False,False,0.6
CLOUD-004830,AST-08077,GCP,Compute,False,Public S3 Bucket,True,False,Medium,3,False,True,4.7
CLOUD-004831,AST-08079,Azure,Identity,False,None,True,False,Low,1,False,True,1.7
CLOUD-004832,AST-08083,GCP,Analytics,False,None,True,True,Low,1,False,False,0
CLOUD-004833,AST-08085,GCP,Compute,False,None,True,True,High,1,False,False,2.6
CLOUD-004834,AST-08088,GCP,ML,True,None,True,True,High,8,False,False,6.4
CLOUD-004835,AST-08091,GCP,Identity,True,None,True,True,Low,10,False,False,4.9
CLOUD-004836,AST-08092,Azure,Networking,False,Logging Disabled,True,True,Low,3,False,True,2.3
CLOUD-004837,AST-08093,AWS,Database,True,None,True,False,Low,10,False,True,6.3
CLOUD-004838,AST-08094,AWS,Container,False,Logging Disabled,False,True,Medium,3,False,True,5.0
CLOUD-004839,AST-08095,GCP,DevOps,False,None,True,False,Medium,0,False,True,2.1
CLOUD-004840,AST-08098,Azure,DevOps,False,None,True,False,Low,0,False,True,0.7
CLOUD-004841,AST-08099,GCP,Identity,True,None,True,True,Medium,9,False,False,5.4
CLOUD-004842,AST-08101,GCP,Serverless,True,None,True,True,High,2,False,False,5.3
CLOUD-004843,AST-08102,GCP,Serverless,False,None,True,True,High,2,False,False,2.8
CLOUD-004844,AST-08103,GCP,Networking,False,Exposed API Key,True,True,Low,2,False,True,2.1
CLOUD-004845,AST-08104,AWS,Identity,False,None,True,True,Low,1,False,False,0.5
CLOUD-004846,AST-08106,AWS,ML,False,None,True,True,High,2,False,False,2.7
CLOUD-004847,AST-08107,AWS,Storage,False,None,True,True,Low,0,False,False,0
CLOUD-004848,AST-08111,GCP,DevOps,False,None,True,False,Low,1,False,True,1.3
CLOUD-004849,AST-08112,AWS,ML,False,Logging Disabled,False,True,Medium,2,False,True,4.5
CLOUD-004850,AST-08114,Azure,Identity,False,None,True,False,High,1,False,True,2.7
CLOUD-004851,AST-08116,GCP,Container,False,Unrotated Access Keys,True,True,Medium,0,False,True,3.2
CLOUD-004852,AST-08117,Azure,DevOps,False,None,True,False,High,1,False,True,2.8
CLOUD-004853,AST-08118,GCP,ML,False,None,True,True,High,3,False,False,3.0
CLOUD-004854,AST-08119,Azure,DevOps,False,Unrotated Access Keys,True,True,Medium,1,False,True,3.5
CLOUD-004855,AST-08122,AWS,DevOps,True,None,True,True,Low,1,False,False,3.5
CLOUD-004856,AST-08124,Azure,ML,False,No MFA on Root Account,False,True,High,3,False,True,5.9
CLOUD-004857,AST-08125,GCP,Networking,False,Logging Disabled,True,True,High,3,False,True,4.6
CLOUD-004858,AST-08126,AWS,Analytics,False,None,True,True,Low,1,False,False,0.5
CLOUD-004859,AST-08127,Azure,DevOps,False,None,False,False,High,3,False,True,5.1
CLOUD-004860,AST-08128,Azure,Networking,False,None,True,True,Low,1,False,False,0.0
CLOUD-004861,AST-08130,Azure,DevOps,False,None,True,True,High,0,False,False,1.7
CLOUD-004862,AST-08131,GCP,DevOps,False,Overly Permissive IAM Policy,True,True,Medium,3,False,True,4.1
CLOUD-004863,AST-08132,GCP,Container,False,None,True,True,Medium,3,False,False,1.7
CLOUD-004864,AST-08133,GCP,DevOps,False,None,True,False,High,2,False,True,3.0
CLOUD-004865,AST-08134,AWS,DevOps,False,Public RDS Instance,True,True,Low,1,False,True,2.5
CLOUD-004866,AST-08135,AWS,Compute,False,Default VPC,True,True,Low,1,False,True,2.4
CLOUD-004867,AST-08137,Azure,Compute,False,Unencrypted Volume,True,True,Low,0,False,True,1.9
CLOUD-004868,AST-08138,Azure,ML,False,None,True,True,Medium,1,False,False,1.4
CLOUD-004869,AST-08140,GCP,Container,False,None,True,True,High,0,False,False,1.7
CLOUD-004870,AST-08141,Azure,DevOps,False,None,True,True,Medium,1,False,False,1.6
CLOUD-004871,AST-08142,AWS,ML,False,None,False,True,Medium,3,False,True,2.6
CLOUD-004872,AST-08143,Azure,Identity,False,Logging Disabled,True,True,High,1,False,True,3.8
CLOUD-004873,AST-08147,Azure,Identity,False,Missing WAF,True,True,High,3,False,True,5.1
CLOUD-004874,AST-08150,AWS,Networking,False,None,True,True,Low,2,False,False,0
CLOUD-004875,AST-08152,AWS,Serverless,True,None,True,True,Medium,3,False,False,4.7
CLOUD-004876,AST-08153,GCP,ML,True,Missing WAF,False,True,Low,6,False,True,7.7
CLOUD-004877,AST-08154,GCP,Analytics,True,None,True,True,Medium,7,True,False,7.0
CLOUD-004878,AST-08157,Azure,Serverless,False,None,True,True,Medium,1,False,False,0.8
CLOUD-004879,AST-08158,Azure,Identity,False,Public S3 Bucket,True,False,Medium,2,True,True,5.9
CLOUD-004880,AST-08160,AWS,DevOps,False,Exposed API Key,True,True,Medium,2,False,True,3.2
CLOUD-004881,AST-08161,GCP,Serverless,False,None,True,True,Medium,3,False,False,1.4
CLOUD-004882,AST-08162,AWS,Storage,False,None,True,True,Low,2,False,False,0.5
CLOUD-004883,AST-08163,Azure,DevOps,True,None,True,True,High,8,False,False,7.1
CLOUD-004884,AST-08164,Azure,DevOps,False,Public RDS Instance,True,False,Medium,1,False,True,4.2
CLOUD-004885,AST-08165,Azure,Identity,False,None,True,True,Low,3,False,False,0.8
CLOUD-004886,AST-08167,AWS,Compute,False,Overly Permissive IAM Policy,True,True,Low,3,False,True,2.6
CLOUD-004887,AST-08170,GCP,Serverless,False,None,True,True,Low,2,False,False,0
CLOUD-004888,AST-08171,AWS,Analytics,False,None,True,True,High,2,False,False,2.8
CLOUD-004889,AST-08173,AWS,Storage,False,Cross-Account Access,True,True,Low,2,False,True,2.3
CLOUD-004890,AST-08174,GCP,DevOps,True,None,False,True,Medium,2,False,True,5.9
CLOUD-004891,AST-08176,GCP,Database,False,None,True,True,Medium,2,True,False,3.2
CLOUD-004892,AST-08177,Azure,Container,False,None,True,True,Low,1,False,False,0.4
CLOUD-004893,AST-08179,AWS,DevOps,False,None,False,True,Low,3,False,True,2.2
CLOUD-004894,AST-08181,GCP,Serverless,False,None,True,True,High,0,True,False,3.3
CLOUD-004895,AST-08182,Azure,Analytics,False,None,True,True,Medium,3,False,False,1.9
CLOUD-004896,AST-08183,GCP,Container,False,None,True,True,Medium,0,True,False,2.1
CLOUD-004897,AST-08184,GCP,Compute,False,None,True,True,Low,2,False,False,0.4
CLOUD-004898,AST-08185,GCP,DevOps,False,Public RDS Instance,True,True,Medium,3,False,True,3.5
CLOUD-004899,AST-08187,Azure,Serverless,False,None,True,False,Medium,2,False,True,2.2
CLOUD-004900,AST-08188,GCP,Database,True,None,True,True,High,1,False,False,5.0
CLOUD-004901,AST-08189,AWS,Serverless,False,Overly Permissive IAM Policy,True,True,Medium,0,False,True,3.2
CLOUD-004902,AST-08190,Azure,Analytics,False,None,True,False,Medium,1,False,True,1.7
CLOUD-004903,AST-08191,GCP,Identity,False,None,True,True,Medium,0,False,False,0.6
CLOUD-004904,AST-08192,AWS,Storage,False,Open Security Group,True,True,Medium,3,False,True,3.6
CLOUD-004905,AST-08193,Azure,Analytics,False,None,False,True,Medium,0,False,True,2.9
CLOUD-004906,AST-08194,GCP,Compute,True,None,True,True,Low,8,False,False,4.8
CLOUD-004907,AST-08195,AWS,Database,False,None,True,True,High,1,False,False,2.3
CLOUD-004908,AST-08196,GCP,Networking,False,Open Security Group,True,False,Medium,2,False,True,4.0
CLOUD-004909,AST-08197,Azure,ML,False,None,True,True,Medium,2,False,False,1.9
CLOUD-004910,AST-08198,Azure,Storage,False,Cross-Account Access,True,False,Medium,1,False,True,4.4
CLOUD-004911,AST-08200,AWS,Storage,True,Public RDS Instance,True,True,Low,5,True,True,7.9
CLOUD-004912,AST-08201,AWS,DevOps,False,None,True,True,Low,1,False,False,0
CLOUD-004913,AST-08205,AWS,Compute,True,Unrotated Access Keys,True,True,Low,1,False,True,5.4
CLOUD-004914,AST-08206,AWS,Analytics,False,Cross-Account Access,True,True,Medium,2,False,True,2.9
CLOUD-004915,AST-08207,Azure,Storage,False,None,True,True,Medium,1,False,False,1.1
CLOUD-004916,AST-08211,Azure,Identity,False,None,True,True,Medium,2,False,False,1.4
CLOUD-004917,AST-08214,GCP,Storage,True,None,True,True,Low,4,False,False,4.2
CLOUD-004918,AST-08216,Azure,Analytics,False,No Network ACL,False,True,Low,1,False,True,3.8
CLOUD-004919,AST-08217,GCP,DevOps,False,None,True,True,High,1,False,False,2.3
CLOUD-004920,AST-08218,AWS,Database,True,None,True,True,High,5,False,False,6.1
CLOUD-004921,AST-08219,Azure,Serverless,False,None,False,True,Medium,2,False,True,3.2
CLOUD-004922,AST-08222,Azure,Container,False,No MFA on Root Account,False,True,Medium,1,False,True,5.0
CLOUD-004923,AST-08224,GCP,Analytics,False,None,True,True,Medium,0,False,False,1.1
CLOUD-004924,AST-08225,GCP,Analytics,False,Public RDS Instance,True,False,Low,2,False,True,3.1
CLOUD-004925,AST-08227,GCP,Container,False,Exposed API Key,True,True,Medium,3,False,True,3.1
CLOUD-004926,AST-08228,Azure,Storage,False,None,True,True,High,2,False,False,2.0
CLOUD-004927,AST-08230,AWS,DevOps,False,None,True,True,Low,0,False,False,0.4
CLOUD-004928,AST-08231,GCP,Storage,False,None,False,True,High,0,False,True,3.7
CLOUD-004929,AST-08232,GCP,Networking,False,None,True,True,Low,3,True,False,2.2
CLOUD-004930,AST-08234,Azure,Database,False,Exposed API Key,True,False,Low,1,False,True,3.6
CLOUD-004931,AST-08236,Azure,Container,False,Default VPC,True,True,High,2,False,True,4.3
CLOUD-004932,AST-08239,Azure,DevOps,False,Overly Permissive IAM Policy,True,True,Medium,2,False,True,3.2
CLOUD-004933,AST-08241,Azure,Database,False,Logging Disabled,False,True,Medium,0,False,True,4.6
CLOUD-004934,AST-08242,GCP,Serverless,True,None,True,True,Medium,5,True,False,6.2
CLOUD-004935,AST-08244,Azure,Identity,False,None,True,False,High,2,False,True,3.1
CLOUD-004936,AST-08245,GCP,Serverless,False,None,True,True,Low,1,False,False,0.1
CLOUD-004937,AST-08246,Azure,Container,False,None,False,False,Low,0,False,True,2.2
CLOUD-004938,AST-08247,Azure,Storage,False,None,True,False,Medium,3,False,True,3.0
CLOUD-004939,AST-08249,AWS,Container,False,None,True,True,Low,3,False,False,0.6
CLOUD-004940,AST-08251,AWS,Serverless,False,None,False,False,Low,2,False,True,3.4
CLOUD-004941,AST-08253,GCP,Compute,False,None,True,True,Low,3,False,False,0.2
CLOUD-004942,AST-08255,GCP,Networking,False,None,True,False,Low,1,False,True,1.5
CLOUD-004943,AST-08256,AWS,ML,True,Unencrypted Volume,True,True,Medium,0,False,True,6.2
CLOUD-004944,AST-08257,GCP,Storage,True,None,True,True,Medium,2,False,False,4.8
CLOUD-004945,AST-08260,AWS,Database,False,No Network ACL,True,False,Medium,0,True,True,5.8
CLOUD-004946,AST-08262,Azure,Database,True,None,False,True,High,5,False,True,7.4
CLOUD-004947,AST-08263,GCP,Serverless,False,None,True,True,High,2,False,False,2.2
CLOUD-004948,AST-08264,Azure,DevOps,True,Overly Permissive IAM Policy,True,True,High,9,False,True,8.8
CLOUD-004949,AST-08266,AWS,Compute,False,Public S3 Bucket,True,True,High,2,False,True,4.5
CLOUD-004950,AST-08267,Azure,ML,False,None,True,False,High,1,False,True,3.1
CLOUD-004951,AST-08269,Azure,Networking,False,None,True,True,Low,0,False,False,0
CLOUD-004952,AST-08270,AWS,Networking,False,None,True,True,High,3,False,False,2.8
CLOUD-004953,AST-08274,GCP,Analytics,True,None,True,True,Low,0,False,False,2.9
CLOUD-004954,AST-08276,GCP,Identity,False,None,True,True,Low,0,False,False,0.4
CLOUD-004955,AST-08277,Azure,Networking,False,Logging Disabled,True,True,Medium,0,False,True,3.4
CLOUD-004956,AST-08278,AWS,ML,False,None,True,False,Medium,2,False,True,2.2
CLOUD-004957,AST-08280,AWS,Identity,False,None,False,True,Low,3,False,True,2.5
CLOUD-004958,AST-08282,GCP,Storage,False,Default VPC,False,False,High,3,False,True,6.8
CLOUD-004959,AST-08283,Azure,Database,False,None,True,False,Low,1,False,True,1.0
CLOUD-004960,AST-08284,AWS,Storage,False,None,True,False,Low,3,False,True,1.3
CLOUD-004961,AST-08287,AWS,Identity,False,None,True,False,High,2,True,True,4.4
CLOUD-004962,AST-08289,AWS,Networking,False,None,True,True,Low,3,False,False,0.2
CLOUD-004963,AST-08291,AWS,Storage,False,None,False,True,Low,3,False,True,2.3
