incident_id,organization_id,asset_id,business_unit_id,threat_id,incident_type,attack_vector,detection_time,response_time,resolution_time,downtime_hours,data_records_affected,incident_severity,direct_financial_loss,recovery_cost,legal_cost,regulatory_penalty,customer_compensation,reputation_loss,total_financial_loss,control_failure,incident_resolved
INC-014595,ORG-002,AST-00222,BU-0006,THREAT-01202,Supply Chain Attack,Remote Desktop,525,34,41,162,19768,Medium,57302,89820,34427,13175,2081361,90743,2366828,None,False
INC-014596,ORG-013,AST-04059,BU-0082,THREAT-00173,Insider Threat,Social Engineering,449,5,81,151,495,Low,1873234,1051994,434697,2297,237790,865362,4465373,Phishing Click,True
INC-014597,ORG-001,AST-01857,BU-0005,THREAT-01139,Ransomware,USB,654,19,246,421,98817,Medium,1695877,2620304,352438,207119,26124569,2647642,33647950,Weak Password,True
INC-014598,ORG-009,AST-00944,BU-0056,THREAT-00520,Phishing,Insider,61,16,54,118,54779,Low,42689,20035,17812,22521,16190664,37559,16331281,None,True
INC-014599,ORG-020,AST-02824,BU-0124,THREAT-00880,Supply Chain Attack,Social Engineering,413,20,117,119,68637,Low,9010,9496,2973,639,17216105,13992,17252215,Weak Password,False
INC-014600,ORG-007,AST-03784,BU-0039,THREAT-04710,DDoS,Remote Desktop,412,3,37,39,0,Low,121610,59512,68821,0,0,68119,318062,Firewall Misconfiguration,True
INC-014601,ORG-010,AST-00259,BU-0058,THREAT-04490,Data Breach,Insider,231,9,26,22,3127709,Low,69921,55631,42123,50438,971091121,60110,971369344,Firewall Misconfiguration,False
INC-014602,ORG-001,AST-03985,BU-0002,THREAT-04442,Phishing,Brute Force,286,23,31,62,69362,Low,968439,696723,493598,16364,26270710,620145,29065977,Cloud Misconfiguration,True
INC-014603,ORG-013,AST-06761,BU-0076,THREAT-02857,Insider Threat,Cloud Misconfiguration,549,2,85,129,29371,High,5671543,5179473,2543294,1374018,5190028,3098172,23056528,Phishing Click,True
INC-014604,ORG-005,AST-02352,BU-0028,THREAT-01198,Supply Chain Attack,USB,112,4,51,111,98344,Medium,230249,95934,147223,116682,18969491,201642,19761220,Phishing Click,True
INC-014605,ORG-022,AST-00691,BU-0131,THREAT-03830,Insider Threat,Cloud Misconfiguration,701,28,186,158,61061,Medium,1180989,955206,492409,174140,5577612,1043085,9423441,None,True
INC-014606,ORG-013,AST-09562,BU-0079,THREAT-02425,Data Breach,Web Application,158,7,26,38,1380628,Low,4244145,1040660,1097021,3925873,391506440,1181897,402996035,EDR Evasion,True
INC-014607,ORG-007,AST-03544,BU-0042,THREAT-03435,DDoS,Insider,590,40,82,64,0,Low,699230,199098,272239,0,0,216744,1387312,MFA Bypass,True
INC-014608,ORG-010,AST-05690,BU-0061,THREAT-04022,Phishing,Web Application,486,13,72,145,55088,Low,188298,177273,67868,43935,18310545,63098,18851018,Phishing Click,False
INC-014609,ORG-017,AST-00238,BU-0109,THREAT-00751,Data Breach,VPN,174,47,51,16,4922070,Low,2208117,1449073,1547596,3617863,1845896246,2950107,1857669000,None,True
INC-014610,ORG-017,AST-06592,BU-0103,THREAT-01974,Phishing,USB,214,15,79,125,95294,Medium,3200817,2543880,820985,1938388,36541576,1367060,46412706,Phishing Click,True
INC-014611,ORG-019,AST-04602,BU-0119,THREAT-03642,Supply Chain Attack,USB,250,9,10,61,35887,Critical,2794058,2744885,1898334,2219607,14093239,1790427,25540550,Phishing Click,True
INC-014612,ORG-009,AST-05733,BU-0053,THREAT-04334,Data Breach,Insider,402,36,47,27,1175048,Low,63863,32221,8967,28279,556002204,29684,556165217,MFA Bypass,True
INC-014613,ORG-008,AST-01386,BU-0046,THREAT-02530,DDoS,Cloud Misconfiguration,440,38,49,16,0,Medium,21292,4155,8394,0,0,9860,43701,Weak Password,True
INC-014614,ORG-018,AST-00369,BU-0113,THREAT-04580,Ransomware,Remote Desktop,28,36,261,326,457371,Low,363118,338082,71374,61678,51923418,113268,52870939,Unpatched Vulnerability,True
INC-014615,ORG-003,AST-03259,BU-0011,THREAT-03027,Ransomware,Email,385,14,53,65,114921,Critical,642252,1296894,330485,617449,38049411,829177,41765669,EDR Evasion,True
INC-014616,ORG-016,AST-09795,BU-0097,THREAT-04355,DDoS,Email,607,21,52,53,0,High,2499,1226,748,0,0,2052,6524,Weak Password,True
INC-014617,ORG-017,AST-05805,BU-0104,THREAT-04515,Account Takeover,Email,694,1,120,160,51915,Critical,10197842,9934167,5964480,2983509,9890953,15841239,54812189,Unpatched Vulnerability,True
INC-014618,ORG-024,AST-06530,BU-0143,THREAT-01883,Account Takeover,Remote Desktop,3,48,64,55,6343,Medium,1154192,1508310,327390,442494,1031060,1212394,5675841,MFA Bypass,True
INC-014619,ORG-015,AST-05352,BU-0092,THREAT-00758,Cloud Breach,Cloud Misconfiguration,489,39,126,134,35848,Medium,4551474,2026007,1373475,1718481,7260470,3078470,20008376,Phishing Click,True
INC-014620,ORG-011,AST-08123,BU-0066,THREAT-04502,Phishing,USB,345,5,39,167,93813,Low,115286,115397,66195,548,23199293,85809,23582529,Phishing Click,True
INC-014621,ORG-025,AST-08011,BU-0150,THREAT-04506,Ransomware,USB,116,25,177,459,177757,Medium,17584,16511,2623,5019,9648476,14428,9704641,Weak Password,True
INC-014622,ORG-014,AST-03298,BU-0085,THREAT-01751,Account Takeover,Web Application,74,15,36,63,34381,Low,7649,4132,2343,1615,1865027,4721,1885487,Phishing Click,False
INC-014623,ORG-024,AST-03781,BU-0144,THREAT-00326,Account Takeover,VPN,676,47,55,44,26176,Medium,1142743,1313887,715243,1047137,4305428,1300367,9824806,MFA Bypass,True
INC-014624,ORG-001,AST-02990,BU-0005,THREAT-02017,Ransomware,Supply Chain,597,7,273,602,22029,Low,811708,995100,126723,643955,1492442,904000,4973928,Weak Password,True
INC-014625,ORG-016,AST-09426,BU-0101,THREAT-01790,Malware,Web Application,84,23,128,111,90984,High,34261,24294,11456,23317,25181973,18890,25294191,MFA Bypass,True
INC-014626,ORG-017,AST-01036,BU-0103,THREAT-00539,Cloud Breach,Supply Chain,203,5,48,47,38889,Low,470942,331175,230223,134555,11777086,669632,13613614,None,False
INC-014627,ORG-024,AST-02686,BU-0143,THREAT-02670,DDoS,VPN,87,19,28,25,0,Low,1552792,468631,1134553,0,0,1025993,4181968,Cloud Misconfiguration,True
INC-014628,ORG-014,AST-07162,BU-0085,THREAT-01168,Insider Threat,Supply Chain,31,33,33,3,53845,Medium,23355,37376,14312,20636,7468384,28054,7592117,None,True
INC-014629,ORG-008,AST-04177,BU-0049,THREAT-00214,Data Breach,Supply Chain,334,38,61,28,4955254,Low,26846,23164,11196,37885,1404604225,23312,1404726628,Firewall Misconfiguration,True
INC-014630,ORG-006,AST-08286,BU-0036,THREAT-01919,Insider Threat,Cloud Misconfiguration,544,28,45,48,64368,High,369747,129131,91492,101583,4139547,216870,5048371,EDR Evasion,True
INC-014631,ORG-010,AST-09365,BU-0061,THREAT-02482,Malware,VPN,107,28,41,108,14772,Medium,563145,386393,121333,250991,3742743,514786,5579391,Unpatched Vulnerability,True
INC-014632,ORG-020,AST-04917,BU-0123,THREAT-04657,DDoS,VPN,630,25,50,38,0,High,81147,38734,29108,0,0,38903,187892,EDR Evasion,False
INC-014633,ORG-016,AST-02567,BU-0102,THREAT-03709,DDoS,Remote Desktop,185,39,78,63,0,Medium,6432,1607,5260,0,0,5253,18552,Firewall Misconfiguration,False
INC-014634,ORG-016,AST-06988,BU-0098,THREAT-03769,DDoS,USB,238,38,68,55,0,Medium,8859,3699,5884,0,0,5759,24200,Unpatched Vulnerability,True
INC-014635,ORG-013,AST-09161,BU-0077,THREAT-04707,Account Takeover,Brute Force,159,46,84,166,2846,High,1329318,1301799,373789,515852,514222,659451,4694432,Weak Password,True
INC-014636,ORG-024,AST-04809,BU-0144,THREAT-03557,Cloud Breach,USB,299,44,54,59,91194,Low,542485,290537,153001,95884,37098150,548522,38728579,Cloud Misconfiguration,True
INC-014637,ORG-014,AST-08143,BU-0087,THREAT-01223,Account Takeover,USB,318,7,90,158,86916,Medium,3864,821,540,688,13215391,1450,13222754,Firewall Misconfiguration,True
INC-014638,ORG-024,AST-03747,BU-0142,THREAT-02679,Data Breach,Supply Chain,580,14,58,47,1430135,Medium,1569351,853232,690487,792977,642860297,1490956,648257300,Firewall Misconfiguration,True
INC-014639,ORG-024,AST-02217,BU-0140,THREAT-04920,Supply Chain Attack,Supply Chain,66,46,117,155,60336,Medium,4085751,3159642,1853063,2145443,7271527,2658333,21173760,EDR Evasion,True
INC-014640,ORG-011,AST-07424,BU-0068,THREAT-03177,Malware,Email,85,11,102,155,54892,Medium,220004,207827,40156,79925,18932273,134932,19615116,Firewall Misconfiguration,True
INC-014641,ORG-011,AST-07818,BU-0062,THREAT-04414,Insider Threat,Cloud Misconfiguration,29,7,89,101,46657,Low,180224,171961,121694,75364,5909395,321436,6780073,Phishing Click,True
INC-014642,ORG-004,AST-06437,BU-0024,THREAT-00570,Phishing,Email,15,14,58,67,24166,Medium,451652,372346,299662,225604,4803249,256981,6409493,Phishing Click,True
INC-014643,ORG-008,AST-05888,BU-0045,THREAT-04763,Insider Threat,Supply Chain,46,4,4,15,25016,Medium,53826,44444,28949,1374,11365909,44227,11538728,None,True
INC-014644,ORG-017,AST-02813,BU-0103,THREAT-01970,Supply Chain Attack,Social Engineering,270,7,13,6,65009,Medium,6003997,2335635,2272775,627355,30937641,2312062,44489465,Cloud Misconfiguration,False
INC-014645,ORG-019,AST-05525,BU-0118,THREAT-02471,Phishing,Supply Chain,411,45,83,55,72156,Low,615232,527884,108059,16913,34329121,454865,36052074,Firewall Misconfiguration,True
INC-014646,ORG-011,AST-02111,BU-0062,THREAT-02386,Insider Threat,Brute Force,118,9,13,19,75771,Low,69316,65690,24665,19393,24312977,77081,24569121,Cloud Misconfiguration,True
INC-014647,ORG-013,AST-05258,BU-0079,THREAT-04718,DDoS,Email,640,14,19,18,0,Low,2159528,525111,1003205,0,0,2871317,6559161,Cloud Misconfiguration,True
INC-014648,ORG-010,AST-07126,BU-0059,THREAT-03820,Malware,Supply Chain,489,9,25,160,55707,Low,78930,37460,52559,15323,25089994,104713,25378979,MFA Bypass,True
INC-014649,ORG-003,AST-05388,BU-0016,THREAT-03167,Insider Threat,Web Application,607,18,45,64,64187,Medium,49790,32003,13656,2202,14128489,21927,14248069,Firewall Misconfiguration,True
INC-014650,ORG-016,AST-00083,BU-0101,THREAT-00277,Insider Threat,Remote Desktop,79,18,27,11,6469,Critical,6256,4935,999,2295,1756570,5225,1776281,Cloud Misconfiguration,False
INC-014651,ORG-014,AST-00787,BU-0085,THREAT-01989,Account Takeover,Insider,639,14,40,149,57089,Medium,41679,31631,17721,14287,25244131,19498,25368947,Weak Password,True
INC-014652,ORG-022,AST-04273,BU-0134,THREAT-03405,Data Breach,Web Application,498,40,58,24,1092002,Low,914047,470756,279118,477020,62963359,662970,65767271,Cloud Misconfiguration,True
INC-014653,ORG-006,AST-01123,BU-0036,THREAT-03207,DDoS,USB,298,10,27,22,0,Medium,161450,62571,82043,0,0,151173,457237,Weak Password,True
INC-014654,ORG-022,AST-09423,BU-0129,THREAT-03775,Malware,VPN,215,25,75,99,9006,Low,332567,213918,82825,166027,4056089,319361,5170787,Unpatched Vulnerability,True
INC-014655,ORG-023,AST-09874,BU-0137,THREAT-04776,Cloud Breach,USB,676,26,107,157,45080,Medium,2976070,3413949,1499769,1004361,12720719,1501774,23116641,Phishing Click,True
INC-014656,ORG-017,AST-03856,BU-0110,THREAT-02889,Account Takeover,Supply Chain,639,47,47,7,8663,Medium,10078426,2640037,3540348,2188175,1067513,5962099,25476597,Cloud Misconfiguration,True
INC-014657,ORG-002,AST-05277,BU-0007,THREAT-01897,Account Takeover,USB,646,31,157,138,51341,Low,64390,54298,19419,3927,17488381,48332,17678747,Firewall Misconfiguration,True
INC-014658,ORG-016,AST-04152,BU-0098,THREAT-01260,Supply Chain Attack,VPN,543,47,69,100,37535,High,3520,1802,1478,989,14294701,3118,14305608,Firewall Misconfiguration,False
INC-014659,ORG-017,AST-01283,BU-0104,THREAT-00914,Phishing,Insider,676,20,27,40,27541,Low,2568944,3163644,1540367,1023084,5763134,1468092,15527265,Phishing Click,True
INC-014660,ORG-025,AST-04041,BU-0151,THREAT-04248,Supply Chain Attack,Insider,347,37,76,105,15021,High,1765,912,1013,1076,6862764,1040,6868570,MFA Bypass,True
INC-014661,ORG-006,AST-06732,BU-0035,THREAT-01188,Ransomware,Email,694,26,80,102,14006,High,981639,961190,144201,540745,4754323,589225,7971323,Phishing Click,False
INC-014662,ORG-018,AST-04948,BU-0111,THREAT-04967,Cloud Breach,Remote Desktop,387,34,93,138,60608,Medium,931874,263882,161561,241202,6303241,625588,8527348,Unpatched Vulnerability,True
INC-014663,ORG-006,AST-09685,BU-0035,THREAT-02557,Ransomware,USB,208,29,407,478,430408,Low,271247,275996,44589,10094,75817749,167251,76586924,None,True
INC-014664,ORG-014,AST-04515,BU-0087,THREAT-04600,Account Takeover,Web Application,365,8,9,71,23734,Low,2116,1667,815,1668,1252159,3124,1261550,None,False
INC-014665,ORG-022,AST-03178,BU-0135,THREAT-03908,Account Takeover,Insider,159,15,24,163,30403,Low,388554,486249,156210,149849,5817751,408434,7407047,Cloud Misconfiguration,True
INC-014666,ORG-012,AST-07979,BU-0069,THREAT-01450,Data Breach,VPN,404,18,46,40,318127,Low,57714,30408,20216,56900,129698778,58696,129922712,MFA Bypass,True
INC-014667,ORG-022,AST-07972,BU-0130,THREAT-01079,Insider Threat,Insider,160,47,125,86,88367,Medium,1057277,609834,391897,255328,10552592,608212,13475141,None,False
INC-014668,ORG-008,AST-06609,BU-0050,THREAT-01924,Malware,Supply Chain,338,17,29,106,8926,Low,31876,20324,12845,10299,723372,23403,822119,Cloud Misconfiguration,True
INC-014669,ORG-016,AST-00038,BU-0100,THREAT-03754,Ransomware,USB,707,41,257,276,455129,Low,1704,1759,491,942,67864501,1089,67870486,Weak Password,True
INC-014670,ORG-022,AST-08313,BU-0134,THREAT-03626,Account Takeover,Email,215,47,59,15,69549,Low,54990,26347,26786,7058,4260090,23791,4399062,Phishing Click,True
INC-014671,ORG-005,AST-02105,BU-0028,THREAT-02235,Data Breach,USB,494,48,48,2,558805,Medium,561648,299902,313831,347670,278519181,523232,280565463,Phishing Click,False
INC-014672,ORG-009,AST-06480,BU-0056,THREAT-03491,Account Takeover,Remote Desktop,127,11,40,98,53619,Medium,101302,58348,67934,22395,26574867,81421,26906267,None,True
INC-014673,ORG-022,AST-05643,BU-0133,THREAT-02382,Account Takeover,Insider,48,11,60,100,25404,Low,924389,390875,127775,246425,8289862,553582,10532909,None,True
INC-014674,ORG-006,AST-02126,BU-0037,THREAT-01654,Ransomware,Email,508,41,384,461,320360,Low,167854,128209,33843,87143,50040282,44286,50501616,MFA Bypass,True
INC-014675,ORG-024,AST-00090,BU-0146,THREAT-03435,Account Takeover,Cloud Misconfiguration,212,19,94,152,69788,Medium,9750501,5798039,3906604,2432812,27816489,7453706,57158151,MFA Bypass,True
INC-014676,ORG-005,AST-04286,BU-0028,THREAT-02673,Account Takeover,Web Application,508,8,9,17,17229,Medium,31146,43257,17263,22485,6362162,32822,6509136,None,True
INC-014677,ORG-006,AST-06796,BU-0034,THREAT-00828,Data Breach,Insider,138,14,24,10,89107,Medium,148619,142749,37105,67824,39922062,164051,40482409,EDR Evasion,False
INC-014678,ORG-024,AST-08690,BU-0140,THREAT-01793,DDoS,USB,511,26,62,67,0,Low,3063744,820493,820897,0,0,1548778,6253911,EDR Evasion,True
INC-014679,ORG-004,AST-04176,BU-0024,THREAT-04275,Ransomware,Remote Desktop,332,23,164,261,400284,Medium,501172,862481,297855,340999,87245861,435725,89684092,Phishing Click,True
INC-014680,ORG-021,AST-09500,BU-0128,THREAT-00394,Cloud Breach,Brute Force,45,48,125,93,5325,Medium,430255,351040,46739,43176,1831019,117665,2819894,Firewall Misconfiguration,True
INC-014681,ORG-013,AST-03041,BU-0081,THREAT-00456,Account Takeover,Remote Desktop,371,10,86,118,5333,Low,749526,665235,411480,25841,584936,622560,3059579,Unpatched Vulnerability,True
INC-014682,ORG-006,AST-04459,BU-0034,THREAT-00021,Cloud Breach,Supply Chain,325,22,48,50,51689,Medium,687023,632383,275201,409697,9628134,517368,12149806,Cloud Misconfiguration,True
INC-014683,ORG-004,AST-08760,BU-0021,THREAT-03570,Insider Threat,Social Engineering,595,17,45,60,81246,Medium,212301,274527,102665,130195,13653021,290101,14662810,Unpatched Vulnerability,True
INC-014684,ORG-007,AST-05242,BU-0040,THREAT-02400,Cloud Breach,Cloud Misconfiguration,24,12,59,94,74217,Low,607362,526033,445762,524052,18529344,876291,21508843,MFA Bypass,True
INC-014685,ORG-005,AST-06831,BU-0032,THREAT-02374,DDoS,VPN,586,43,44,1,0,Low,54987,6944,23684,0,0,50532,136147,Cloud Misconfiguration,True
INC-014686,ORG-003,AST-02366,BU-0014,THREAT-00725,Cloud Breach,Remote Desktop,513,28,29,8,361,Low,74747,43581,28242,12410,158037,46768,363787,EDR Evasion,True
INC-014687,ORG-017,AST-09226,BU-0106,THREAT-02648,Phishing,Email,665,38,69,80,56489,Low,2226912,1386850,662921,1184854,8108456,1816895,15386887,MFA Bypass,True
INC-014688,ORG-016,AST-03663,BU-0097,THREAT-00365,Data Breach,Remote Desktop,482,16,18,5,1159893,High,28957,16563,12391,16588,130656994,12877,130744370,EDR Evasion,True
INC-014689,ORG-013,AST-07821,BU-0080,THREAT-02174,Supply Chain Attack,Insider,394,9,92,95,25526,Low,1710725,616665,794500,375867,5578873,1643153,10719783,Weak Password,False
INC-014690,ORG-024,AST-02969,BU-0144,THREAT-04012,Ransomware,USB,677,14,440,442,410189,Medium,1204489,2806143,913076,298996,160226978,2105414,167555096,Cloud Misconfiguration,True
INC-014691,ORG-008,AST-05114,BU-0046,THREAT-04235,Malware,Social Engineering,270,32,156,154,67653,Low,16729,15416,6301,198,32403946,4127,32446716,EDR Evasion,True
INC-014692,ORG-023,AST-05873,BU-0138,THREAT-01242,Ransomware,Cloud Misconfiguration,604,10,26,137,316351,Low,541857,612550,108595,119270,58896728,358396,60637397,MFA Bypass,True
INC-014693,ORG-006,AST-04057,BU-0036,THREAT-01073,Ransomware,VPN,20,18,59,203,35991,Medium,500110,545339,169807,162611,4478265,124787,5980919,Firewall Misconfiguration,True
INC-014694,ORG-016,AST-04284,BU-0097,THREAT-02567,Cloud Breach,Insider,29,16,17,3,11786,Medium,22215,18170,5694,341,1645923,9368,1701711,Unpatched Vulnerability,True
INC-014695,ORG-010,AST-08352,BU-0059,THREAT-01899,Ransomware,Cloud Misconfiguration,401,10,76,590,183832,Medium,42020,61289,12906,2446,62186847,18236,62323743,MFA Bypass,True
INC-014696,ORG-003,AST-08734,BU-0017,THREAT-03170,Cloud Breach,Social Engineering,548,43,145,116,76485,Low,70608,48650,21941,14932,36449188,91618,36696936,Firewall Misconfiguration,False
INC-014697,ORG-020,AST-02244,BU-0123,THREAT-03871,Cloud Breach,VPN,439,40,145,108,12707,Medium,34814,26033,15596,10367,1087154,40567,1214532,Cloud Misconfiguration,True
INC-014698,ORG-017,AST-05413,BU-0105,THREAT-02908,Phishing,Supply Chain,516,1,18,26,74249,Medium,5467497,4538606,2224021,718327,9586983,3513741,26049174,Phishing Click,True
INC-014699,ORG-017,AST-08055,BU-0103,THREAT-04687,Ransomware,USB,681,28,140,262,390508,Low,585095,1172329,311713,22709,127805524,802404,130699775,Unpatched Vulnerability,True
INC-014700,ORG-015,AST-04914,BU-0091,THREAT-02206,Phishing,Cloud Misconfiguration,361,18,45,60,2905,Low,275474,215694,148172,191641,1346888,421030,2598898,MFA Bypass,False
INC-014701,ORG-020,AST-02479,BU-0122,THREAT-02597,Ransomware,Social Engineering,581,37,101,115,22629,High,33752,72364,14059,10952,10749888,22375,10903391,Cloud Misconfiguration,False
INC-014702,ORG-007,AST-01989,BU-0040,THREAT-01383,Cloud Breach,Email,509,34,44,10,76823,Low,486028,416729,284545,203267,8357939,504080,10252588,None,True
INC-014703,ORG-010,AST-05540,BU-0058,THREAT-04607,Malware,Brute Force,517,2,109,136,18078,High,64927,39267,21863,48185,4578647,47194,4800082,Unpatched Vulnerability,True
INC-014704,ORG-024,AST-00963,BU-0143,THREAT-03928,Malware,Insider,3,35,68,124,55534,Medium,9341093,3158671,3964430,2502662,2827810,8379383,30174049,Weak Password,True
INC-014705,ORG-016,AST-01553,BU-0102,THREAT-00008,Insider Threat,Remote Desktop,676,46,122,132,84768,Low,4808,1840,1860,842,8558355,1064,8568768,Weak Password,True
INC-014706,ORG-006,AST-07941,BU-0034,THREAT-00209,Phishing,USB,44,21,85,117,88415,Low,155098,257748,103385,28820,36478032,256483,37279565,MFA Bypass,True
INC-014707,ORG-021,AST-04741,BU-0127,THREAT-00524,Malware,USB,460,44,107,112,42009,Low,136702,66123,44780,54239,5327536,97122,5726502,Unpatched Vulnerability,False
INC-014708,ORG-014,AST-08185,BU-0086,THREAT-04771,Malware,Web Application,253,32,126,134,85865,Low,3997,2759,908,764,7771376,1108,7780911,None,True
INC-014709,ORG-009,AST-08768,BU-0052,THREAT-02255,Cloud Breach,Cloud Misconfiguration,444,16,26,15,95932,Medium,93361,150057,34188,57140,37435049,138973,37908769,Phishing Click,False
INC-014710,ORG-009,AST-02036,BU-0052,THREAT-01928,Supply Chain Attack,Email,232,38,75,168,66513,Low,114974,71471,45273,23556,20681296,64149,21000719,Unpatched Vulnerability,True
