asset_control_id,asset_id,control_id,enabled,coverage_percentage,effectiveness_score,last_verified,configuration_score,control_failure_count,residual_risk
AC-045940,AST-08325,CTRL-0199,True,93,0.59,2026-07-26,0.95,3,1.9
AC-045941,AST-08326,CTRL-0215,False,0,0.0,2026-08-16,0.14,10,3.94
AC-045942,AST-08326,CTRL-0219,True,62,0.44,2026-08-29,0.59,0,3.27
AC-045943,AST-08326,CTRL-0213,True,87,0.47,2026-06-20,0.59,3,1.84
AC-045944,AST-08326,CTRL-0208,True,94,0.44,2026-08-15,0.58,3,2.02
AC-045945,AST-08326,CTRL-0210,True,100,0.83,2026-07-24,0.61,2,0.67
AC-045946,AST-08326,CTRL-0218,False,0,0.0,2026-06-17,0.11,9,4.57
AC-045947,AST-08326,CTRL-0209,True,73,0.49,2026-07-26,0.77,1,2.73
AC-045948,AST-08326,CTRL-0207,True,92,0.69,2026-07-24,0.8,2,1.12
AC-045949,AST-08327,CTRL-0120,False,0,0.0,2026-07-09,0.04,6,8.21
AC-045950,AST-08327,CTRL-0126,True,92,0.38,2026-06-13,0.82,3,5.42
AC-045951,AST-08327,CTRL-0128,False,0,0.0,2026-08-11,0.13,7,9.15
AC-045952,AST-08328,CTRL-0252,True,91,0.77,2026-06-21,0.61,3,2.49
AC-045953,AST-08328,CTRL-0251,True,75,0.71,2026-06-16,0.7,1,3.06
AC-045954,AST-08328,CTRL-0259,True,64,0.66,2026-08-14,0.92,3,3.78
AC-045955,AST-08328,CTRL-0243,True,61,0.29,2026-08-24,0.51,2,6.3
AC-045956,AST-08328,CTRL-0247,True,68,0.51,2026-07-20,1.0,3,4.19
AC-045957,AST-08329,CTRL-0339,False,0,0.0,2026-08-20,0.19,9,3.82
AC-045958,AST-08329,CTRL-0329,False,0,0.0,2026-09-01,0.26,6,4.12
AC-045959,AST-08329,CTRL-0332,True,80,0.54,2026-07-07,0.59,2,2.28
AC-045960,AST-08329,CTRL-0333,True,94,1.0,2026-07-10,0.98,2,0.44
AC-045961,AST-08329,CTRL-0336,True,64,0.77,2026-06-06,0.62,1,1.53
AC-045962,AST-08329,CTRL-0327,True,65,0.67,2026-07-31,0.53,3,2.5
AC-045963,AST-08329,CTRL-0338,False,0,0.0,2026-08-29,0.05,0,4.45
AC-045964,AST-08330,CTRL-0362,True,76,0.72,2026-07-28,0.58,0,5.17
AC-045965,AST-08330,CTRL-0353,True,76,0.6,2026-07-14,0.64,0,3.87
AC-045966,AST-08330,CTRL-0366,True,69,0.66,2026-08-07,0.96,0,4.48
AC-045967,AST-08330,CTRL-0364,True,86,0.76,2026-06-29,0.76,2,4.11
AC-045968,AST-08330,CTRL-0370,True,74,0.69,2026-08-02,0.9,0,4.46
AC-045969,AST-08330,CTRL-0367,True,94,0.4,2026-08-07,0.82,1,5.38
AC-045970,AST-08330,CTRL-0360,False,0,0.0,2026-07-12,0.3,7,9.69
AC-045971,AST-08330,CTRL-0369,True,70,0.39,2026-06-28,0.89,1,7.46
AC-045972,AST-08331,CTRL-0262,False,0,0.0,2026-08-31,0.08,6,2.26
AC-045973,AST-08331,CTRL-0239,True,68,0.85,2026-07-17,0.97,1,0.81
AC-045974,AST-08331,CTRL-0238,True,66,0.69,2026-08-12,0.92,1,1.05
AC-045975,AST-08331,CTRL-0250,True,98,0.79,2026-06-07,0.67,0,0.53
AC-045976,AST-08331,CTRL-0258,False,0,0.0,2026-06-30,0.29,0,2.44
AC-045977,AST-08331,CTRL-0248,False,0,0.0,2026-07-07,0.05,8,2.07
AC-045978,AST-08332,CTRL-0211,False,0,0.0,2026-06-22,0.23,9,4.86
AC-045979,AST-08332,CTRL-0219,True,67,0.49,2026-07-10,0.91,3,2.91
AC-045980,AST-08332,CTRL-0208,True,84,0.53,2026-06-26,0.93,3,2.68
AC-045981,AST-08332,CTRL-0212,True,62,0.43,2026-06-08,0.7,1,3.14
AC-045982,AST-08332,CTRL-0218,False,0,0.0,2026-07-19,0.2,1,3.98
AC-045983,AST-08332,CTRL-0214,False,0,0.0,2026-09-03,0.22,4,5.05
AC-045984,AST-08333,CTRL-0271,True,94,0.65,2026-08-08,0.63,1,2.79
AC-045985,AST-08333,CTRL-0268,True,72,0.83,2026-06-09,0.59,3,2.93
AC-045986,AST-08333,CTRL-0267,True,67,0.37,2026-06-20,0.57,1,4.4
AC-045987,AST-08333,CTRL-0270,True,90,0.86,2026-08-31,0.74,1,1.02
AC-045988,AST-08333,CTRL-0264,False,0,0.0,2026-07-14,0.02,1,6.37
AC-045989,AST-08334,CTRL-0091,True,78,0.36,2026-07-24,0.82,0,1.64
AC-045990,AST-08334,CTRL-0084,False,0,0.0,2026-06-25,0.21,3,2.51
AC-045991,AST-08334,CTRL-0090,True,72,0.64,2026-06-26,0.78,3,1.52
AC-045992,AST-08334,CTRL-0089,False,0,0.0,2026-07-05,0.25,1,2.39
AC-045993,AST-08334,CTRL-0093,True,83,0.73,2026-08-01,0.73,3,0.63
AC-045994,AST-08334,CTRL-0087,False,0,0.0,2026-06-29,0.23,0,2.14
AC-045995,AST-08335,CTRL-0367,True,71,0.34,2026-08-31,0.69,1,2.59
AC-045996,AST-08335,CTRL-0372,True,96,0.67,2026-08-30,0.91,3,0.85
AC-045997,AST-08335,CTRL-0366,True,89,0.62,2026-06-27,0.94,3,1.38
AC-045998,AST-08335,CTRL-0371,True,67,0.98,2026-06-21,0.8,3,1.4
AC-045999,AST-08335,CTRL-0355,False,0,0.0,2026-08-01,0.23,6,3.29
AC-046000,AST-08335,CTRL-0356,True,91,0.86,2026-06-19,0.68,1,0.76
AC-046001,AST-08335,CTRL-0365,True,94,0.89,2026-06-21,0.55,1,0.39
AC-046002,AST-08335,CTRL-0369,True,62,0.38,2026-07-13,0.72,2,2.02
AC-046003,AST-08336,CTRL-0298,False,0,0.0,2026-06-21,0.26,5,9.02
AC-046004,AST-08336,CTRL-0301,False,0,0.0,2026-08-19,0.12,2,8.82
AC-046005,AST-08336,CTRL-0297,True,74,0.99,2026-06-19,0.86,2,3.32
AC-046006,AST-08336,CTRL-0300,True,100,0.65,2026-06-11,0.69,1,2.81
AC-046007,AST-08336,CTRL-0299,True,71,0.34,2026-08-16,0.65,2,7.77
AC-046008,AST-08336,CTRL-0294,True,73,0.55,2026-08-10,0.55,2,5.63
AC-046009,AST-08337,CTRL-0270,True,80,0.93,2026-08-11,0.9,0,1.39
AC-046010,AST-08337,CTRL-0271,True,68,0.55,2026-08-31,0.53,2,2.91
AC-046011,AST-08337,CTRL-0267,True,71,0.38,2026-07-28,0.75,0,4.14
AC-046012,AST-08337,CTRL-0264,False,0,0.0,2026-08-20,0.03,3,5.78
AC-046013,AST-08338,CTRL-0357,True,95,0.4,2026-07-31,0.74,1,3.83
AC-046014,AST-08338,CTRL-0358,True,84,0.42,2026-07-07,0.52,3,3.32
AC-046015,AST-08338,CTRL-0370,True,81,0.67,2026-08-31,0.91,1,2.38
AC-046016,AST-08338,CTRL-0373,True,86,0.74,2026-07-07,0.73,2,1.87
AC-046017,AST-08338,CTRL-0369,True,67,0.45,2026-06-09,0.78,0,3.6
AC-046018,AST-08338,CTRL-0365,True,75,0.87,2026-06-24,0.66,0,1.82
AC-046019,AST-08338,CTRL-0363,False,0,0.0,2026-06-12,0.2,4,5.57
AC-046020,AST-08339,CTRL-0100,True,73,0.29,2026-09-03,0.63,1,6.86
AC-046021,AST-08339,CTRL-0114,True,62,0.38,2026-06-26,0.69,0,7.08
AC-046022,AST-08339,CTRL-0106,True,94,0.56,2026-07-17,0.67,1,3.18
AC-046023,AST-08339,CTRL-0107,True,66,0.29,2026-08-12,0.51,1,7.58
AC-046024,AST-08339,CTRL-0097,True,94,0.35,2026-08-04,0.68,1,5.32
AC-046025,AST-08339,CTRL-0110,True,82,0.75,2026-06-11,0.86,2,3.44
AC-046026,AST-08339,CTRL-0103,True,100,0.69,2026-08-05,0.76,3,2.0
AC-046027,AST-08340,CTRL-0328,True,98,0.82,2026-07-18,0.76,3,0.12
AC-046028,AST-08340,CTRL-0339,False,0,0.0,2026-06-06,0.18,10,1.81
AC-046029,AST-08340,CTRL-0333,True,85,1.03,2026-06-25,0.63,3,0.39
AC-046030,AST-08341,CTRL-0367,True,92,0.42,2026-06-09,0.9,0,2.88
AC-046031,AST-08341,CTRL-0366,True,100,0.71,2026-08-27,0.55,0,1.61
AC-046032,AST-08341,CTRL-0356,True,100,0.87,2026-06-12,0.65,0,0.81
AC-046033,AST-08341,CTRL-0369,True,83,0.39,2026-06-29,0.64,0,3.04
AC-046034,AST-08341,CTRL-0360,False,0,0.0,2026-06-17,0.16,10,4.91
AC-046035,AST-08341,CTRL-0353,True,60,0.59,2026-07-04,0.53,2,2.87
AC-046036,AST-08341,CTRL-0365,True,92,0.86,2026-08-08,0.69,3,0.67
AC-046037,AST-08341,CTRL-0374,True,92,0.95,2026-06-29,0.53,1,0.73
AC-046038,AST-08342,CTRL-0020,True,66,0.62,2026-08-09,0.75,3,3.09
AC-046039,AST-08342,CTRL-0018,False,0,0.0,2026-06-06,0.28,9,5.75
AC-046040,AST-08342,CTRL-0023,False,0,0.0,2026-07-27,0.11,1,5.9
AC-046041,AST-08342,CTRL-0013,False,0,0.0,2026-07-02,0.17,6,5.49
AC-046042,AST-08343,CTRL-0198,True,94,0.48,2026-09-03,0.53,3,4.05
AC-046043,AST-08343,CTRL-0195,True,82,0.64,2026-09-02,0.69,0,3.45
AC-046044,AST-08343,CTRL-0190,True,96,0.92,2026-08-10,0.59,0,1.05
AC-046045,AST-08343,CTRL-0187,False,0,0.0,2026-07-02,0.11,2,8.43
AC-046046,AST-08343,CTRL-0205,True,61,0.79,2026-07-11,0.72,1,4.48
AC-046047,AST-08344,CTRL-0301,False,0,0.0,2026-08-04,0.0,7,5.01
AC-046048,AST-08344,CTRL-0300,True,73,0.68,2026-07-30,1.0,0,2.43
AC-046049,AST-08344,CTRL-0297,True,71,0.9,2026-06-25,0.57,2,2.0
AC-046050,AST-08344,CTRL-0299,True,67,0.4,2026-08-17,0.54,3,3.75
AC-046051,AST-08344,CTRL-0298,False,0,0.0,2026-08-30,0.27,7,5.6
AC-046052,AST-08344,CTRL-0295,False,0,0.0,2026-06-27,0.18,0,4.45
AC-046053,AST-08344,CTRL-0294,True,94,0.56,2026-07-14,0.68,3,1.91
AC-046054,AST-08345,CTRL-0184,False,0,0.0,2026-06-14,0.04,4,8.91
AC-046055,AST-08345,CTRL-0186,True,93,0.79,2026-09-01,0.77,1,1.91
AC-046056,AST-08345,CTRL-0179,True,69,0.82,2026-07-19,0.51,0,3.93
AC-046057,AST-08345,CTRL-0182,True,60,0.57,2026-06-12,0.62,1,5.73
AC-046058,AST-08345,CTRL-0181,True,73,0.35,2026-07-16,0.54,0,6.92
AC-046059,AST-08345,CTRL-0183,True,78,0.27,2026-06-18,0.79,3,7.16
AC-046060,AST-08345,CTRL-0185,True,83,0.34,2026-06-27,0.66,3,5.86
AC-046061,AST-08346,CTRL-0327,True,80,0.65,2026-08-19,0.9,1,4.94
AC-046062,AST-08346,CTRL-0342,False,0,0.0,2026-06-08,0.1,6,10.43
AC-046063,AST-08346,CTRL-0337,True,100,0.6,2026-07-20,0.57,3,2.84
AC-046064,AST-08346,CTRL-0330,True,63,0.97,2026-07-14,0.87,2,3.4
AC-046065,AST-08346,CTRL-0338,False,0,0.0,2026-07-22,0.01,3,9.41
AC-046066,AST-08346,CTRL-0328,True,81,0.89,2026-08-29,0.92,1,2.09
AC-046067,AST-08347,CTRL-0330,True,82,0.96,2026-08-02,0.64,1,0.74
AC-046068,AST-08347,CTRL-0339,False,0,0.0,2026-08-10,0.15,5,3.57
AC-046069,AST-08347,CTRL-0343,False,0,0.0,2026-07-19,0.15,1,3.54
AC-046070,AST-08347,CTRL-0338,False,0,0.0,2026-09-02,0.16,5,3.43
AC-046071,AST-08347,CTRL-0332,True,83,0.59,2026-07-11,0.76,2,1.75
AC-046072,AST-08347,CTRL-0334,True,94,0.66,2026-07-01,0.96,2,1.32
AC-046073,AST-08347,CTRL-0327,True,71,0.61,2026-08-07,0.71,2,1.87
AC-046074,AST-08348,CTRL-0348,True,62,0.52,2026-08-12,0.7,0,0.96
AC-046075,AST-08348,CTRL-0347,True,70,0.84,2026-08-24,0.9,3,0.67
AC-046076,AST-08348,CTRL-0349,True,84,0.96,2026-06-17,0.88,3,0.46
AC-046077,AST-08348,CTRL-0351,True,77,0.94,2026-08-28,0.83,0,0.5
AC-046078,AST-08348,CTRL-0345,False,0,0.0,2026-07-16,0.03,1,1.59
AC-046079,AST-08348,CTRL-0346,True,89,0.29,2026-07-17,0.86,0,1.05
AC-046080,AST-08349,CTRL-0159,False,0,0.0,2026-06-24,0.1,3,1.43
AC-046081,AST-08349,CTRL-0156,True,74,0.52,2026-06-27,0.81,2,0.72
AC-046082,AST-08349,CTRL-0152,False,0,0.0,2026-09-01,0.25,1,1.11
AC-046083,AST-08350,CTRL-0216,True,100,0.31,2026-06-28,0.75,2,5.9
AC-046084,AST-08350,CTRL-0210,True,91,0.76,2026-06-14,0.96,2,1.9
AC-046085,AST-08350,CTRL-0215,False,0,0.0,2026-07-31,0.11,3,9.35
AC-046086,AST-08350,CTRL-0212,True,95,0.45,2026-08-04,0.57,0,6.06
AC-046087,AST-08350,CTRL-0213,True,94,0.5,2026-08-03,0.62,0,5.01
AC-046088,AST-08350,CTRL-0214,False,0,0.0,2026-06-17,0.15,9,8.1
AC-046089,AST-08350,CTRL-0211,False,0,0.0,2026-07-22,0.26,5,9.97
AC-046090,AST-08351,CTRL-0300,True,61,0.71,2026-09-02,0.72,0,5.84
AC-046091,AST-08351,CTRL-0294,True,82,0.59,2026-06-14,0.53,2,4.92
AC-046092,AST-08351,CTRL-0299,True,78,0.4,2026-08-02,0.87,2,6.4
AC-046093,AST-08351,CTRL-0296,True,72,0.7,2026-07-05,0.75,1,4.96
AC-046094,AST-08351,CTRL-0298,False,0,0.0,2026-06-11,0.14,1,9.9
AC-046095,AST-08351,CTRL-0295,False,0,0.0,2026-06-29,0.08,1,10.42
AC-046096,AST-08351,CTRL-0297,True,77,0.96,2026-06-21,0.57,3,2.42
AC-046097,AST-08352,CTRL-0136,True,67,0.48,2026-06-11,0.81,1,1.27
AC-046098,AST-08352,CTRL-0132,False,0,0.0,2026-07-17,0.15,8,2.6
AC-046099,AST-08352,CTRL-0145,True,91,0.7,2026-08-19,0.77,2,1.0
AC-046100,AST-08352,CTRL-0133,True,60,0.67,2026-08-28,0.63,0,1.64
AC-046101,AST-08352,CTRL-0130,False,0,0.0,2026-08-01,0.3,1,2.47
AC-046102,AST-08352,CTRL-0141,True,85,0.83,2026-06-24,0.99,0,0.78
AC-046103,AST-08352,CTRL-0135,False,0,0.0,2026-08-24,0.19,4,2.51
AC-046104,AST-08353,CTRL-0344,True,63,0.54,2026-07-08,0.72,0,2.77
AC-046105,AST-08353,CTRL-0346,True,90,0.32,2026-07-22,0.75,2,4.04
AC-046106,AST-08353,CTRL-0350,False,0,0.0,2026-07-22,0.29,8,4.69
AC-046107,AST-08353,CTRL-0347,True,89,0.95,2026-06-15,0.95,0,1.09
AC-046108,AST-08353,CTRL-0349,True,87,0.94,2026-08-10,0.58,0,1.15
AC-046109,AST-08354,CTRL-0297,True,96,0.96,2026-08-09,0.53,3,0.63
AC-046110,AST-08354,CTRL-0301,False,0,0.0,2026-06-18,0.2,0,5.49
AC-046111,AST-08354,CTRL-0298,False,0,0.0,2026-07-28,0.2,6,4.82
AC-046112,AST-08354,CTRL-0300,True,78,0.59,2026-08-18,0.73,0,2.46
AC-046113,AST-08355,CTRL-0112,False,0,0.0,2026-06-06,0.23,2,4.94
AC-046114,AST-08355,CTRL-0110,True,61,0.66,2026-08-29,0.56,0,2.94
AC-046115,AST-08355,CTRL-0100,True,81,0.34,2026-08-19,0.68,0,3.8
AC-046116,AST-08355,CTRL-0115,False,0,0.0,2026-07-13,0.3,3,5.57
AC-046117,AST-08355,CTRL-0106,True,98,0.58,2026-07-12,0.91,1,1.76
AC-046118,AST-08355,CTRL-0105,True,66,0.28,2026-07-13,0.82,3,3.64
AC-046119,AST-08355,CTRL-0098,True,98,0.68,2026-07-14,0.64,1,0.98
AC-046120,AST-08356,CTRL-0199,True,94,0.6,2026-07-11,0.97,1,0.71
AC-046121,AST-08356,CTRL-0197,True,66,0.47,2026-06-23,0.99,1,1.62
AC-046122,AST-08356,CTRL-0187,False,0,0.0,2026-07-08,0.18,3,2.02
AC-046123,AST-08356,CTRL-0200,True,98,0.74,2026-08-24,0.51,0,0.44
AC-046124,AST-08357,CTRL-0169,True,97,0.7,2026-07-18,0.84,0,1.51
AC-046125,AST-08357,CTRL-0170,False,0,0.0,2026-07-08,0.27,5,4.21
AC-046126,AST-08357,CTRL-0172,True,80,0.62,2026-08-22,0.6,1,2.28
AC-046127,AST-08357,CTRL-0164,True,65,0.4,2026-06-10,0.97,3,2.73
AC-046128,AST-08357,CTRL-0167,False,0,0.0,2026-08-18,0.21,5,5.13
AC-046129,AST-08358,CTRL-0089,False,0,0.0,2026-06-14,0.13,7,7.4
AC-046130,AST-08358,CTRL-0088,False,0,0.0,2026-06-06,0.12,3,7.87
AC-046131,AST-08358,CTRL-0083,False,0,0.0,2026-08-24,0.29,10,8.65
AC-046132,AST-08358,CTRL-0092,True,81,0.38,2026-08-25,0.71,1,6.11
AC-046133,AST-08358,CTRL-0094,True,71,0.42,2026-07-07,0.52,0,4.98
AC-046134,AST-08358,CTRL-0086,True,76,0.82,2026-08-05,0.71,1,2.64
AC-046135,AST-08358,CTRL-0085,True,96,0.56,2026-06-10,0.84,3,2.71
AC-046136,AST-08358,CTRL-0087,False,0,0.0,2026-06-30,0.03,6,6.64
AC-046137,AST-08359,CTRL-0095,True,99,0.59,2026-06-15,0.58,1,2.21
AC-046138,AST-08359,CTRL-0103,True,87,0.7,2026-07-06,0.84,0,1.9
AC-046139,AST-08359,CTRL-0113,False,0,0.0,2026-07-19,0.16,6,4.39
AC-046140,AST-08359,CTRL-0099,True,94,0.48,2026-08-09,0.89,1,3.02
AC-046141,AST-08359,CTRL-0100,True,100,0.31,2026-08-04,0.97,1,2.92
AC-046142,AST-08359,CTRL-0097,True,63,0.34,2026-07-15,0.74,0,3.69
AC-046143,AST-08360,CTRL-0104,True,68,0.76,2026-06-26,0.99,3,3.62
AC-046144,AST-08360,CTRL-0103,True,91,0.75,2026-08-19,0.8,1,1.91
AC-046145,AST-08360,CTRL-0097,True,77,0.4,2026-07-16,0.65,1,5.22
AC-046146,AST-08360,CTRL-0101,False,0,0.0,2026-08-26,0.19,5,6.13
AC-046147,AST-08360,CTRL-0115,False,0,0.0,2026-07-18,0.05,0,6.27
AC-046148,AST-08360,CTRL-0102,False,0,0.0,2026-08-02,0.04,0,7.66
AC-046149,AST-08360,CTRL-0112,False,0,0.0,2026-06-22,0.06,5,5.91
AC-046150,AST-08360,CTRL-0109,True,97,0.91,2026-09-02,0.78,3,0.76
AC-046151,AST-08361,CTRL-0390,False,0,0.0,2026-08-18,0.07,10,5.21
AC-046152,AST-08361,CTRL-0386,True,65,0.62,2026-07-29,0.99,1,3.1
AC-046153,AST-08361,CTRL-0381,True,93,0.55,2026-06-13,0.54,2,2.51
AC-046154,AST-08361,CTRL-0389,True,90,0.68,2026-06-29,0.8,0,1.96
AC-046155,AST-08361,CTRL-0377,True,77,0.54,2026-06-13,0.82,1,3.42
AC-046156,AST-08361,CTRL-0383,True,75,0.87,2026-07-24,0.62,1,1.74
AC-046157,AST-08362,CTRL-0388,True,60,0.84,2026-08-29,0.54,2,5.36
AC-046158,AST-08362,CTRL-0379,True,83,0.92,2026-06-26,0.57,1,1.88
AC-046159,AST-08362,CTRL-0381,True,91,0.6,2026-08-20,0.5,3,4.56
AC-046160,AST-08362,CTRL-0390,False,0,0.0,2026-08-12,0.17,4,8.27
AC-046161,AST-08362,CTRL-0376,False,0,0.0,2026-06-28,0.27,5,10.24
AC-046162,AST-08362,CTRL-0389,True,82,0.71,2026-07-24,0.93,3,3.83
AC-046163,AST-08362,CTRL-0383,True,71,0.84,2026-07-23,0.51,2,3.27
AC-046164,AST-08362,CTRL-0384,True,93,0.69,2026-08-17,0.58,1,3.41
AC-046165,AST-08363,CTRL-0035,True,100,0.81,2026-06-20,0.77,1,0.8
AC-046166,AST-08363,CTRL-0034,True,73,1.01,2026-07-08,0.65,3,0.88
AC-046167,AST-08363,CTRL-0039,True,82,0.71,2026-09-01,0.84,2,1.18
AC-046168,AST-08363,CTRL-0037,True,87,0.86,2026-08-02,0.54,2,0.55
AC-046169,AST-08363,CTRL-0031,False,0,0.0,2026-06-21,0.28,6,3.46
AC-046170,AST-08364,CTRL-0095,True,92,0.66,2026-07-31,0.56,1,4.16
AC-046171,AST-08364,CTRL-0106,True,61,0.56,2026-07-27,0.93,3,5.91
AC-046172,AST-08364,CTRL-0099,True,71,0.49,2026-07-16,0.77,2,6.37
AC-046173,AST-08364,CTRL-0116,False,0,0.0,2026-06-24,0.17,8,8.43
AC-046174,AST-08364,CTRL-0098,True,81,0.72,2026-07-15,0.83,0,3.81
AC-046175,AST-08365,CTRL-0036,False,0,0.0,2026-08-08,0.04,9,1.98
AC-046176,AST-08365,CTRL-0039,True,71,0.83,2026-07-03,0.54,3,0.78
AC-046177,AST-08365,CTRL-0032,True,89,0.48,2026-08-23,0.65,2,1.07
AC-046178,AST-08365,CTRL-0034,True,98,1.0,2026-08-22,0.84,2,0.14
AC-046179,AST-08365,CTRL-0035,True,85,0.63,2026-07-21,0.79,3,0.75
AC-046180,AST-08365,CTRL-0033,True,90,0.85,2026-06-16,0.55,0,0.5
AC-046181,AST-08366,CTRL-0331,True,65,0.88,2026-07-04,0.6,0,0.65
AC-046182,AST-08366,CTRL-0343,False,0,0.0,2026-08-08,0.07,10,1.41
AC-046183,AST-08366,CTRL-0327,True,62,0.67,2026-08-02,0.96,2,1.07
AC-046184,AST-08366,CTRL-0339,False,0,0.0,2026-08-17,0.03,5,1.51
AC-046185,AST-08366,CTRL-0338,False,0,0.0,2026-07-17,0.19,1,1.51
AC-046186,AST-08367,CTRL-0347,True,94,0.98,2026-08-30,0.75,1,1.5
AC-046187,AST-08367,CTRL-0345,False,0,0.0,2026-07-15,0.03,1,8.93
AC-046188,AST-08367,CTRL-0348,True,70,0.51,2026-07-15,0.87,1,4.88
AC-046189,AST-08367,CTRL-0344,True,98,0.55,2026-06-17,0.82,3,3.64
AC-046190,AST-08367,CTRL-0346,True,86,0.3,2026-09-01,0.67,3,6.89
AC-046191,AST-08367,CTRL-0350,False,0,0.0,2026-07-08,0.28,8,8.32
AC-046192,AST-08368,CTRL-0166,True,72,0.91,2026-07-20,0.82,2,2.86
AC-046193,AST-08368,CTRL-0165,True,88,0.37,2026-06-27,0.67,1,4.85
AC-046194,AST-08368,CTRL-0172,True,97,0.54,2026-08-10,0.9,2,2.86
AC-046195,AST-08368,CTRL-0167,False,0,0.0,2026-09-03,0.01,3,9.16
AC-046196,AST-08368,CTRL-0175,False,0,0.0,2026-06-06,0.23,2,7.26
AC-046197,AST-08368,CTRL-0169,True,65,0.65,2026-07-28,0.55,3,4.25
AC-046198,AST-08368,CTRL-0178,False,0,0.0,2026-06-22,0.2,0,9.86
AC-046199,AST-08369,CTRL-0157,False,0,0.0,2026-08-13,0.21,3,1.78
AC-046200,AST-08369,CTRL-0156,True,81,0.55,2026-09-03,0.83,2,0.94
AC-046201,AST-08369,CTRL-0160,False,0,0.0,2026-07-02,0.16,1,1.86
AC-046202,AST-08369,CTRL-0146,False,0,0.0,2026-07-14,0.25,8,2.03
AC-046203,AST-08369,CTRL-0153,True,79,0.89,2026-07-23,0.54,3,0.49
AC-046204,AST-08370,CTRL-0143,False,0,0.0,2026-07-30,0.03,7,2.52
AC-046205,AST-08370,CTRL-0145,True,79,0.67,2026-06-07,0.53,0,1.22
AC-046206,AST-08370,CTRL-0136,True,95,0.56,2026-08-15,0.69,3,1.32
AC-046207,AST-08370,CTRL-0138,True,64,0.76,2026-07-05,0.55,1,1.31
AC-046208,AST-08370,CTRL-0142,True,65,0.64,2026-08-23,0.53,2,1.52
AC-046209,AST-08370,CTRL-0132,False,0,0.0,2026-07-29,0.19,6,3.23
AC-046210,AST-08370,CTRL-0140,True,78,0.7,2026-08-06,0.98,0,1.12
AC-046211,AST-08370,CTRL-0135,False,0,0.0,2026-07-01,0.18,3,3.26
AC-046212,AST-08371,CTRL-0236,True,91,0.47,2026-08-24,0.57,1,3.77
AC-046213,AST-08371,CTRL-0231,False,0,0.0,2026-07-08,0.09,6,7.67
AC-046214,AST-08371,CTRL-0222,True,91,0.65,2026-07-14,0.87,1,3.8
AC-046215,AST-08371,CTRL-0234,True,99,0.61,2026-07-15,0.56,0,2.01
AC-046216,AST-08371,CTRL-0232,False,0,0.0,2026-06-27,0.05,6,8.26
AC-046217,AST-08371,CTRL-0224,False,0,0.0,2026-07-03,0.12,1,6.57
AC-046218,AST-08371,CTRL-0226,True,73,0.74,2026-07-06,0.95,1,3.25
AC-046219,AST-08371,CTRL-0223,False,0,0.0,2026-07-30,0.1,8,6.15
AC-046220,AST-08372,CTRL-0301,False,0,0.0,2026-06-13,0.23,4,9.95
AC-046221,AST-08372,CTRL-0298,False,0,0.0,2026-09-01,0.29,1,9.29
AC-046222,AST-08372,CTRL-0296,True,98,0.57,2026-08-09,0.56,1,3.61
AC-046223,AST-08372,CTRL-0294,True,62,0.57,2026-07-06,0.85,0,5.01
AC-046224,AST-08373,CTRL-0152,False,0,0.0,2026-08-26,0.26,1,4.91
AC-046225,AST-08373,CTRL-0151,False,0,0.0,2026-08-22,0.25,0,4.29
AC-046226,AST-08373,CTRL-0161,False,0,0.0,2026-07-02,0.22,3,5.04
AC-046227,AST-08373,CTRL-0146,False,0,0.0,2026-08-21,0.12,1,5.7
AC-046228,AST-08374,CTRL-0012,True,60,0.62,2026-06-10,0.59,2,5.78
AC-046229,AST-08374,CTRL-0008,True,79,0.76,2026-07-01,0.83,3,3.38
AC-046230,AST-08374,CTRL-0010,False,0,0.0,2026-08-20,0.06,5,8.41
AC-046231,AST-08374,CTRL-0006,False,0,0.0,2026-08-26,0.1,7,9.96
AC-046232,AST-08375,CTRL-0021,True,70,0.54,2026-07-15,0.87,1,3.99
AC-046233,AST-08375,CTRL-0016,True,69,0.32,2026-08-22,0.55,2,5.52
AC-046234,AST-08375,CTRL-0015,True,95,0.66,2026-07-11,0.84,2,1.94
AC-046235,AST-08375,CTRL-0019,True,94,0.64,2026-06-28,0.66,1,2.2
AC-046236,AST-08375,CTRL-0013,False,0,0.0,2026-07-28,0.22,4,6.81
AC-046237,AST-08375,CTRL-0020,True,76,0.58,2026-08-14,0.59,0,3.69
AC-046238,AST-08376,CTRL-0372,True,73,0.65,2026-07-11,0.98,2,3.0
AC-046239,AST-08376,CTRL-0370,True,72,0.61,2026-06-22,0.75,1,3.87
AC-046240,AST-08376,CTRL-0369,True,63,0.37,2026-07-08,0.51,0,4.71
AC-046241,AST-08376,CTRL-0353,True,98,0.71,2026-06-24,0.62,0,2.11
AC-046242,AST-08376,CTRL-0360,False,0,0.0,2026-06-11,0.04,7,6.78
AC-046243,AST-08377,CTRL-0159,False,0,0.0,2026-07-23,0.18,9,10.04
AC-046244,AST-08377,CTRL-0150,True,72,0.43,2026-07-13,0.87,0,7.2
AC-046245,AST-08377,CTRL-0152,False,0,0.0,2026-07-23,0.15,1,9.05
AC-046246,AST-08378,CTRL-0187,False,0,0.0,2026-08-26,0.12,6,6.3
AC-046247,AST-08378,CTRL-0188,True,98,0.68,2026-08-31,0.9,0,1.69
AC-046248,AST-08378,CTRL-0197,True,79,0.41,2026-07-10,0.59,2,3.41
