iam_event_id,organization_id,asset_id,user_count,privileged_user_count,orphan_accounts,inactive_accounts,mfa_enabled_percentage,excessive_privilege_count,failed_login_count,suspicious_login_count,password_policy_score,privileged_access_risk,identity_risk_score
IAM-007241,ORG-025,AST-07241,400,21,2,26,76,14,79,11,0.54,High,5.6
IAM-007242,ORG-013,AST-07242,483,2,1,30,63,2,127,10,0.47,High,6.9
IAM-007243,ORG-020,AST-07243,68,1,1,3,100,1,157,16,0.88,High,5.1
IAM-007244,ORG-020,AST-07244,262,3,0,18,38,1,184,14,0.63,Low,6.8
IAM-007245,ORG-003,AST-07245,101,7,3,2,92,5,101,4,0.68,High,3.9
IAM-007246,ORG-022,AST-07246,480,9,15,35,96,9,184,22,0.57,High,8.0
IAM-007247,ORG-023,AST-07247,236,9,9,20,86,0,19,0,0.38,Low,2.3
IAM-007248,ORG-013,AST-07248,353,9,3,29,67,6,95,15,0.45,High,6.2
IAM-007249,ORG-017,AST-07249,445,40,21,36,100,15,6,1,0.99,Medium,5.8
IAM-007250,ORG-016,AST-07250,147,4,2,13,54,0,35,0,0.44,Low,3.0
IAM-007251,ORG-001,AST-07251,94,6,0,3,54,3,25,5,0.36,Medium,5.0
IAM-007252,ORG-022,AST-07252,68,2,2,1,45,0,20,2,0.77,Low,4.0
IAM-007253,ORG-006,AST-07253,342,1,3,0,80,0,194,14,0.46,Low,3.1
IAM-007254,ORG-021,AST-07254,352,23,5,1,73,22,69,11,0.63,High,6.5
IAM-007255,ORG-021,AST-07255,152,3,6,14,41,2,170,19,0.38,High,8.9
IAM-007256,ORG-018,AST-07256,389,3,13,14,54,0,48,1,0.98,Low,6.0
IAM-007257,ORG-021,AST-07257,409,37,19,6,42,26,78,5,0.43,High,9.9
IAM-007258,ORG-023,AST-07258,481,29,24,26,74,7,102,19,0.51,Medium,9.4
IAM-007259,ORG-016,AST-07259,301,21,5,4,81,4,55,5,0.5,Medium,3.7
IAM-007260,ORG-007,AST-07260,448,11,8,13,40,10,177,30,0.72,High,10
IAM-007261,ORG-007,AST-07261,207,3,9,15,88,2,10,0,0.44,High,5.0
IAM-007262,ORG-010,AST-07262,10,1,0,0,40,0,166,30,0.47,Low,7.3
IAM-007263,ORG-012,AST-07263,159,4,5,2,41,3,189,33,0.3,High,10
IAM-007264,ORG-013,AST-07264,464,16,23,14,54,16,48,7,0.65,High,10
IAM-007265,ORG-017,AST-07265,260,7,6,6,50,7,113,17,0.92,High,9.1
IAM-007266,ORG-019,AST-07266,420,12,9,24,98,7,101,12,0.6,High,4.6
IAM-007267,ORG-014,AST-07267,398,34,18,2,30,17,138,19,0.54,Medium,10
IAM-007268,ORG-006,AST-07268,113,11,1,4,64,9,161,24,0.9,High,7.7
IAM-007269,ORG-008,AST-07269,266,11,4,19,65,10,177,34,0.91,High,8.8
IAM-007270,ORG-011,AST-07270,149,7,3,6,71,6,4,0,0.38,High,4.9
IAM-007271,ORG-004,AST-07271,114,11,0,10,85,11,24,4,0.62,High,4.7
IAM-007272,ORG-001,AST-07272,354,4,2,5,99,2,156,2,0.65,Low,2.3
IAM-007273,ORG-004,AST-07273,189,16,3,14,44,4,122,0,0.78,Medium,4.9
IAM-007274,ORG-014,AST-07274,193,19,2,3,33,17,172,2,0.43,High,8.2
IAM-007275,ORG-014,AST-07275,387,7,0,30,94,0,174,33,0.49,Low,4.0
IAM-007276,ORG-017,AST-07276,49,3,2,4,50,1,43,1,0.76,Low,4.5
IAM-007277,ORG-011,AST-07277,138,4,3,9,41,4,59,6,0.85,High,7.8
IAM-007278,ORG-009,AST-07278,299,1,12,17,44,1,81,6,0.72,High,9.6
IAM-007279,ORG-010,AST-07279,52,2,0,3,67,2,101,14,0.32,High,6.1
IAM-007280,ORG-021,AST-07280,289,3,5,25,89,3,149,8,0.87,High,5.2
IAM-007281,ORG-020,AST-07281,255,7,7,24,71,0,98,3,0.52,Low,3.9
IAM-007282,ORG-022,AST-07282,442,12,9,39,61,12,40,2,0.51,High,7.4
IAM-007283,ORG-019,AST-07283,264,16,6,4,38,2,72,10,0.34,Low,7.2
IAM-007284,ORG-017,AST-07284,490,5,2,25,56,3,22,3,0.77,High,5.7
IAM-007285,ORG-007,AST-07285,177,16,4,2,73,11,102,4,0.72,High,5.0
IAM-007286,ORG-004,AST-07286,143,12,0,13,70,11,98,13,0.41,High,6.1
IAM-007287,ORG-021,AST-07287,344,25,2,30,63,1,74,13,0.48,Low,4.8
IAM-007288,ORG-003,AST-07288,94,7,4,0,88,5,162,10,0.76,High,4.7
IAM-007289,ORG-016,AST-07289,262,17,0,13,74,13,42,7,0.97,High,4.4
IAM-007290,ORG-004,AST-07290,291,5,10,1,55,2,88,2,0.69,Low,6.7
IAM-007291,ORG-021,AST-07291,156,8,0,6,87,6,75,2,0.36,High,2.8
IAM-007292,ORG-024,AST-07292,155,4,3,12,97,4,156,26,0.79,High,6.8
IAM-007293,ORG-018,AST-07293,222,2,9,17,41,2,67,7,0.91,High,9.8
IAM-007294,ORG-022,AST-07294,163,10,3,5,59,3,34,2,0.84,Medium,4.0
IAM-007295,ORG-016,AST-07295,355,26,12,34,51,5,132,25,0.56,Medium,8.2
IAM-007296,ORG-024,AST-07296,86,7,2,8,89,5,137,20,0.56,High,5.1
IAM-007297,ORG-010,AST-07297,272,16,3,8,31,14,196,28,0.65,High,10
IAM-007298,ORG-024,AST-07298,286,27,2,4,51,17,142,2,0.37,High,5.8
IAM-007299,ORG-014,AST-07299,315,2,8,7,39,0,71,8,0.47,Low,6.4
IAM-007300,ORG-010,AST-07300,340,1,14,28,98,0,82,12,0.55,Low,3.8
IAM-007301,ORG-013,AST-07301,408,32,11,9,100,4,47,2,0.85,Medium,3.2
IAM-007302,ORG-025,AST-07302,311,3,14,11,79,3,53,2,0.49,High,7.1
IAM-007303,ORG-013,AST-07303,176,6,8,11,91,5,145,26,0.45,High,7.2
IAM-007304,ORG-010,AST-07304,50,5,2,2,95,3,6,0,0.51,High,2.5
IAM-007305,ORG-017,AST-07305,105,4,1,1,66,3,82,12,0.98,High,6.0
IAM-007306,ORG-005,AST-07306,161,2,4,15,57,2,7,0,0.48,High,7.0
IAM-007307,ORG-024,AST-07307,368,26,1,36,47,11,69,0,0.67,Medium,4.8
IAM-007308,ORG-018,AST-07308,217,5,9,13,36,1,38,5,0.81,Low,6.9
IAM-007309,ORG-025,AST-07309,105,3,1,3,72,2,19,2,0.53,High,4.1
IAM-007310,ORG-022,AST-07310,227,14,10,19,96,4,20,1,0.89,Medium,3.3
IAM-007311,ORG-008,AST-07311,246,1,4,13,67,0,114,16,0.67,Low,4.4
IAM-007312,ORG-020,AST-07312,314,8,3,8,35,0,142,6,0.6,Low,5.4
IAM-007313,ORG-024,AST-07313,92,2,4,0,82,1,106,1,0.98,Low,4.0
IAM-007314,ORG-009,AST-07314,500,17,11,11,64,12,157,2,0.85,High,7.0
IAM-007315,ORG-018,AST-07315,362,26,5,6,69,5,91,6,0.49,Medium,4.6
IAM-007316,ORG-013,AST-07316,404,32,0,6,76,7,170,10,0.76,Medium,3.3
IAM-007317,ORG-024,AST-07317,46,3,1,2,51,1,82,3,0.99,Low,4.6
IAM-007318,ORG-008,AST-07318,63,5,2,0,72,4,140,25,0.61,High,7.4
IAM-007319,ORG-022,AST-07319,327,3,11,28,73,1,140,10,0.72,Low,6.3
IAM-007320,ORG-016,AST-07320,67,6,0,2,98,3,64,0,0.3,Medium,1.8
IAM-007321,ORG-013,AST-07321,28,2,0,1,44,2,149,14,0.79,High,8.5
IAM-007322,ORG-008,AST-07322,51,4,1,2,35,4,165,4,0.3,High,7.7
IAM-007323,ORG-006,AST-07323,97,1,1,8,95,1,152,25,0.58,High,6.0
IAM-007324,ORG-018,AST-07324,86,5,2,4,44,3,146,24,0.49,High,8.8
IAM-007325,ORG-017,AST-07325,209,8,7,20,98,6,1,0,0.44,High,4.2
IAM-007326,ORG-003,AST-07326,422,22,12,6,80,14,109,9,0.75,High,6.8
IAM-007327,ORG-001,AST-07327,421,37,17,2,54,10,85,15,0.76,Medium,8.4
IAM-007328,ORG-002,AST-07328,393,8,10,7,86,0,51,4,0.34,Low,3.0
IAM-007329,ORG-005,AST-07329,177,17,7,12,59,13,87,17,0.77,High,8.3
IAM-007330,ORG-019,AST-07330,388,29,18,37,75,25,113,21,0.74,High,10
IAM-007331,ORG-004,AST-07331,466,14,9,14,82,7,39,2,0.91,Medium,4.7
IAM-007332,ORG-016,AST-07332,196,6,8,18,39,3,169,17,0.85,Medium,8.8
IAM-007333,ORG-001,AST-07333,127,8,6,1,45,5,169,29,0.53,High,9.3
IAM-007334,ORG-024,AST-07334,83,7,2,4,47,4,41,7,0.96,High,6.0
IAM-007335,ORG-024,AST-07335,469,22,9,39,74,18,83,5,0.4,High,6.6
IAM-007336,ORG-025,AST-07336,115,6,0,4,69,3,157,7,0.6,Medium,4.0
IAM-007337,ORG-025,AST-07337,210,12,1,16,71,1,12,1,0.91,Low,2.7
IAM-007338,ORG-014,AST-07338,484,39,20,22,85,6,84,3,0.64,Medium,5.3
IAM-007339,ORG-019,AST-07339,115,5,0,2,75,1,156,5,0.62,Low,3.2
IAM-007340,ORG-007,AST-07340,340,10,1,24,32,1,92,11,0.73,Low,5.9
IAM-007341,ORG-008,AST-07341,89,3,2,7,48,1,34,3,1.0,Low,5.1
IAM-007342,ORG-016,AST-07342,499,38,13,37,52,32,84,15,0.94,High,10
IAM-007343,ORG-011,AST-07343,329,32,9,4,67,26,82,15,0.52,High,8.0
IAM-007344,ORG-014,AST-07344,329,9,12,17,95,4,169,19,0.48,Medium,6.4
IAM-007345,ORG-003,AST-07345,313,18,8,9,69,16,12,0,0.8,High,6.0
IAM-007346,ORG-016,AST-07346,403,4,0,2,86,3,197,7,0.93,High,4.0
IAM-007347,ORG-024,AST-07347,180,1,0,9,68,0,92,18,0.92,Low,4.1
IAM-007348,ORG-025,AST-07348,415,23,6,7,78,10,39,0,0.65,Medium,4.3
IAM-007349,ORG-014,AST-07349,353,26,10,2,35,4,176,33,0.6,Medium,10
IAM-007350,ORG-009,AST-07350,399,11,18,34,84,4,146,17,0.84,Medium,7.2
IAM-007351,ORG-015,AST-07351,314,17,8,20,38,12,56,11,0.85,High,8.6
IAM-007352,ORG-017,AST-07352,417,26,16,16,99,6,179,15,0.47,Medium,5.1
IAM-007353,ORG-010,AST-07353,264,9,6,11,73,4,193,16,0.4,Medium,6.2
IAM-007354,ORG-005,AST-07354,37,2,0,0,86,2,195,32,0.99,High,7.1
IAM-007355,ORG-023,AST-07355,227,9,5,10,71,3,151,23,0.31,Medium,5.9
IAM-007356,ORG-021,AST-07356,168,3,1,5,37,0,6,1,0.36,Low,4.5
IAM-007357,ORG-010,AST-07357,419,29,13,4,98,19,49,4,0.72,High,5.2
IAM-007358,ORG-006,AST-07358,301,3,4,28,65,0,184,12,0.99,Low,4.7
IAM-007359,ORG-024,AST-07359,329,7,8,5,51,1,133,19,0.72,Low,7.3
IAM-007360,ORG-015,AST-07360,83,6,3,8,80,3,84,16,0.46,Medium,5.4
IAM-007361,ORG-015,AST-07361,343,2,12,27,43,1,70,10,0.84,Low,9.0
IAM-007362,ORG-022,AST-07362,449,3,18,9,58,2,26,3,0.71,High,8.6
IAM-007363,ORG-009,AST-07363,215,2,6,11,67,0,82,12,0.7,Low,4.6
IAM-007364,ORG-023,AST-07364,246,21,8,3,64,18,195,0,0.68,High,6.6
IAM-007365,ORG-018,AST-07365,223,14,1,7,49,9,146,19,0.68,High,7.4
IAM-007366,ORG-001,AST-07366,494,4,3,38,71,2,57,6,0.47,Low,4.4
IAM-007367,ORG-020,AST-07367,482,43,2,43,84,38,118,7,0.92,High,4.8
IAM-007368,ORG-007,AST-07368,332,7,6,33,46,7,87,12,0.35,High,8.6
IAM-007369,ORG-021,AST-07369,204,18,2,0,93,12,37,0,0.81,High,2.5
IAM-007370,ORG-010,AST-07370,366,12,1,1,42,9,179,12,0.36,High,7.5
IAM-007371,ORG-006,AST-07371,190,1,6,14,43,1,139,19,0.95,High,10
IAM-007372,ORG-005,AST-07372,214,6,1,14,46,6,82,10,0.73,High,7.8
IAM-007373,ORG-006,AST-07373,340,21,12,4,77,4,123,20,0.85,Medium,6.8
IAM-007374,ORG-023,AST-07374,478,40,10,11,70,24,182,12,0.64,High,6.9
IAM-007375,ORG-023,AST-07375,345,18,0,25,82,6,14,2,0.95,Medium,2.7
IAM-007376,ORG-004,AST-07376,469,5,23,45,30,2,129,25,0.55,Low,10
IAM-007377,ORG-006,AST-07377,79,3,2,2,45,2,171,25,0.32,High,8.3
IAM-007378,ORG-002,AST-07378,477,37,0,21,74,21,153,22,0.85,High,5.6
IAM-007379,ORG-022,AST-07379,86,7,0,7,67,4,12,1,0.47,High,3.6
IAM-007380,ORG-024,AST-07380,378,36,0,11,84,17,84,16,0.81,Medium,4.4
IAM-007381,ORG-009,AST-07381,185,14,9,11,80,4,134,23,0.3,Medium,6.7
IAM-007382,ORG-001,AST-07382,392,14,8,28,53,6,173,8,0.8,Medium,6.8
IAM-007383,ORG-016,AST-07383,196,18,0,8,37,8,50,3,0.64,Medium,6.0
IAM-007384,ORG-003,AST-07384,391,32,18,30,38,26,68,8,0.33,High,10
IAM-007385,ORG-023,AST-07385,53,1,2,0,88,1,198,3,0.7,High,4.9
IAM-007386,ORG-012,AST-07386,155,3,5,1,57,0,14,1,0.36,Low,4.4
IAM-007387,ORG-015,AST-07387,106,1,4,8,42,1,174,29,0.37,High,10
IAM-007388,ORG-015,AST-07388,221,5,3,2,87,4,87,6,0.75,High,4.2
IAM-007389,ORG-002,AST-07389,352,11,0,21,62,8,171,15,0.56,High,6.3
IAM-007390,ORG-004,AST-07390,299,7,11,9,31,3,93,1,0.91,Medium,7.9
IAM-007391,ORG-012,AST-07391,190,14,7,9,34,5,173,34,0.44,Medium,10
IAM-007392,ORG-014,AST-07392,106,10,3,7,79,4,24,4,0.73,Medium,3.5
IAM-007393,ORG-023,AST-07393,340,5,5,20,91,1,65,11,0.92,Low,3.0
IAM-007394,ORG-007,AST-07394,238,16,3,14,89,7,48,9,0.48,Medium,4.0
IAM-007395,ORG-012,AST-07395,296,11,7,10,57,1,131,2,0.64,Low,5.0
IAM-007396,ORG-018,AST-07396,345,28,9,25,80,8,194,23,0.76,Medium,6.5
IAM-007397,ORG-017,AST-07397,15,2,0,1,41,2,138,18,0.42,High,9.1
IAM-007398,ORG-015,AST-07398,41,4,0,2,93,1,68,10,0.32,Low,2.5
IAM-007399,ORG-002,AST-07399,188,1,1,16,95,0,187,0,0.34,Low,0.5
IAM-007400,ORG-005,AST-07400,157,13,1,3,70,5,129,3,0.54,Medium,3.7
IAM-007401,ORG-008,AST-07401,433,27,1,28,59,5,169,25,0.48,Medium,6.2
IAM-007402,ORG-021,AST-07402,84,3,4,0,40,3,15,0,0.35,High,7.8
IAM-007403,ORG-006,AST-07403,12,2,0,0,47,1,96,8,0.73,Low,5.4
IAM-007404,ORG-014,AST-07404,33,1,0,0,52,1,120,4,0.86,High,6.3
IAM-007405,ORG-016,AST-07405,116,2,4,4,84,1,142,5,0.97,Low,4.0
IAM-007406,ORG-017,AST-07406,408,6,9,15,58,3,120,3,0.5,Medium,6.1
IAM-007407,ORG-001,AST-07407,201,14,8,13,66,12,30,2,0.46,High,6.7
IAM-007408,ORG-021,AST-07408,427,28,19,23,32,27,139,15,0.38,High,10
IAM-007409,ORG-024,AST-07409,391,19,13,13,50,3,167,1,0.49,Medium,6.6
IAM-007410,ORG-004,AST-07410,163,4,3,6,94,4,87,11,0.91,High,4.7
IAM-007411,ORG-001,AST-07411,463,16,10,35,76,2,174,10,0.37,Low,4.8
IAM-007412,ORG-012,AST-07412,133,9,4,9,93,8,84,5,0.4,High,4.8
IAM-007413,ORG-001,AST-07413,343,21,10,26,42,13,64,1,0.77,High,7.7
IAM-007414,ORG-022,AST-07414,18,2,0,0,54,1,170,0,0.84,Low,4.1
IAM-007415,ORG-006,AST-07415,456,45,15,10,46,20,23,4,0.31,Medium,8.6
IAM-007416,ORG-020,AST-07416,234,13,5,12,42,7,80,5,0.5,High,7.3
IAM-007417,ORG-004,AST-07417,305,25,7,14,53,1,103,13,0.56,Low,6.4
IAM-007418,ORG-019,AST-07418,233,13,0,16,67,7,190,21,0.9,High,5.7
IAM-007419,ORG-013,AST-07419,356,7,15,16,69,7,10,2,0.33,High,7.9
IAM-007420,ORG-003,AST-07420,123,2,4,0,69,0,114,8,0.39,Low,3.6
IAM-007421,ORG-019,AST-07421,264,12,1,15,79,7,159,1,0.6,High,3.2
IAM-007422,ORG-025,AST-07422,58,5,0,5,54,4,118,9,0.78,High,6.2
IAM-007423,ORG-004,AST-07423,444,17,11,43,62,11,119,7,0.66,High,7.4
IAM-007424,ORG-011,AST-07424,376,2,1,17,67,0,86,12,0.78,Low,3.7
IAM-007425,ORG-010,AST-07425,247,12,5,24,74,11,117,7,0.7,High,6.3
IAM-007426,ORG-006,AST-07426,478,39,18,38,89,13,112,22,0.86,Medium,7.1
IAM-007427,ORG-024,AST-07427,78,6,0,3,77,4,179,30,0.47,High,6.4
IAM-007428,ORG-023,AST-07428,5,1,0,0,38,1,140,16,0.63,High,9.2
IAM-007429,ORG-017,AST-07429,62,3,2,1,86,1,132,12,0.47,Low,3.3
IAM-007430,ORG-002,AST-07430,161,13,1,6,55,13,166,27,0.71,High,9.2
IAM-007431,ORG-010,AST-07431,372,4,5,15,58,0,109,8,0.41,Low,5.0
IAM-007432,ORG-011,AST-07432,432,40,11,21,77,3,150,5,0.82,Medium,4.5
IAM-007433,ORG-003,AST-07433,351,5,0,29,71,5,82,9,0.77,High,5.9
IAM-007434,ORG-014,AST-07434,480,48,16,29,47,0,125,25,0.82,Low,9.1
IAM-007435,ORG-003,AST-07435,148,13,3,3,50,1,121,24,0.53,Low,6.1
IAM-007436,ORG-023,AST-07436,177,4,6,1,85,3,140,13,0.87,High,6.1
IAM-007437,ORG-001,AST-07437,406,4,15,6,58,0,104,0,0.42,Low,5.4
IAM-007438,ORG-019,AST-07438,132,1,6,0,41,1,182,21,0.49,High,10
IAM-007439,ORG-007,AST-07439,426,11,21,1,49,11,4,0,0.66,High,10
IAM-007440,ORG-013,AST-07440,399,11,12,39,46,5,79,11,0.66,Medium,8.2
IAM-007441,ORG-021,AST-07441,480,14,1,4,83,1,135,2,0.73,Low,2.1
IAM-007442,ORG-010,AST-07442,168,12,2,14,75,12,57,7,0.55,High,5.3
IAM-007443,ORG-021,AST-07443,457,40,5,20,70,30,105,0,0.69,High,4.9
IAM-007444,ORG-021,AST-07444,225,17,8,1,94,15,161,4,0.38,High,4.8
IAM-007445,ORG-013,AST-07445,476,25,22,28,58,12,144,26,0.54,Medium,10
IAM-007446,ORG-013,AST-07446,140,10,5,11,47,2,49,4,0.98,Low,5.6
IAM-007447,ORG-005,AST-07447,227,21,6,6,54,3,93,6,0.42,Medium,5.6
IAM-007448,ORG-012,AST-07448,32,2,1,3,38,0,105,17,0.44,Low,5.8
IAM-007449,ORG-010,AST-07449,296,22,1,1,51,16,130,7,0.71,High,6.4
IAM-007450,ORG-012,AST-07450,343,27,1,15,57,4,52,0,0.99,Medium,3.6
IAM-007451,ORG-001,AST-07451,128,2,4,10,55,2,32,4,0.69,High,7.7
IAM-007452,ORG-006,AST-07452,372,15,3,20,56,9,50,4,0.62,High,5.3
IAM-007453,ORG-025,AST-07453,227,9,0,6,100,7,69,4,0.67,High,2.5
IAM-007454,ORG-021,AST-07454,26,1,1,0,33,1,19,1,0.5,High,7.8
IAM-007455,ORG-015,AST-07455,120,4,5,2,98,0,110,21,0.9,Low,3.5
IAM-007456,ORG-017,AST-07456,180,3,9,7,47,1,148,22,0.58,Low,8.4
IAM-007457,ORG-017,AST-07457,382,1,14,22,64,0,79,9,0.36,Low,6.3
IAM-007458,ORG-003,AST-07458,92,4,2,7,100,2,170,2,0.67,Low,2.3
IAM-007459,ORG-015,AST-07459,95,3,3,8,73,0,95,2,0.57,Low,2.7
IAM-007460,ORG-016,AST-07460,128,6,1,1,65,5,162,4,0.44,High,5.8
IAM-007461,ORG-014,AST-07461,298,19,1,23,85,17,21,2,0.89,High,4.2
IAM-007462,ORG-021,AST-07462,228,22,1,3,81,21,159,28,0.35,High,7.0
IAM-007463,ORG-011,AST-07463,23,1,0,0,54,1,199,27,0.55,High,9.0
IAM-007464,ORG-009,AST-07464,189,6,2,8,51,5,82,9,0.68,High,7.5
IAM-007465,ORG-025,AST-07465,62,3,0,2,33,0,63,2,0.79,Low,5.0
IAM-007466,ORG-022,AST-07466,351,31,7,18,98,19,91,15,0.97,High,5.2
IAM-007467,ORG-009,AST-07467,360,12,2,10,53,9,165,28,0.72,High,8.6
IAM-007468,ORG-003,AST-07468,224,4,2,1,40,2,14,2,0.39,Low,5.9
IAM-007469,ORG-002,AST-07469,75,5,2,2,71,0,31,0,0.46,Low,2.5
IAM-007470,ORG-016,AST-07470,66,6,2,0,90,1,110,14,0.93,Low,2.9
IAM-007471,ORG-005,AST-07471,50,2,1,5,83,1,147,23,0.88,Low,4.9
IAM-007472,ORG-013,AST-07472,66,1,2,2,54,1,93,18,0.46,High,8.8
IAM-007473,ORG-025,AST-07473,277,1,4,11,79,1,23,4,0.69,High,5.3
IAM-007474,ORG-018,AST-07474,6,2,0,0,98,1,137,0,0.37,Low,1.5
IAM-007475,ORG-020,AST-07475,79,5,2,4,90,2,177,29,0.4,Low,5.0
IAM-007476,ORG-005,AST-07476,133,3,2,3,60,0,35,3,0.78,Low,3.8
IAM-007477,ORG-025,AST-07477,248,21,8,24,36,21,169,24,0.92,High,10
IAM-007478,ORG-003,AST-07478,70,3,1,5,73,3,189,36,0.8,High,9.1
IAM-007479,ORG-005,AST-07479,146,1,3,2,100,1,159,23,0.59,High,5.5
IAM-007480,ORG-003,AST-07480,133,2,6,6,66,0,15,3,0.94,Low,3.8
IAM-007481,ORG-004,AST-07481,88,3,2,3,84,3,82,6,0.88,High,5.4
IAM-007482,ORG-016,AST-07482,467,27,16,31,63,9,171,33,0.96,Medium,10
IAM-007483,ORG-025,AST-07483,436,16,16,27,49,7,75,2,0.4,Medium,8.0
IAM-007484,ORG-008,AST-07484,457,23,14,23,34,2,171,30,0.44,Low,10
IAM-007485,ORG-016,AST-07485,221,20,4,3,64,17,79,13,0.71,High,7.4
IAM-007486,ORG-019,AST-07486,243,13,2,13,77,1,124,18,0.31,Low,4.4
IAM-007487,ORG-021,AST-07487,214,8,5,7,68,0,169,26,0.64,Low,6.1
IAM-007488,ORG-001,AST-07488,354,11,7,17,83,0,16,2,0.7,Low,2.6
IAM-007489,ORG-006,AST-07489,495,14,8,8,41,6,142,10,0.32,Medium,7.9
IAM-007490,ORG-022,AST-07490,468,37,1,38,65,6,5,1,0.32,Medium,3.0
IAM-007491,ORG-006,AST-07491,326,11,12,4,58,7,37,3,0.98,High,7.5
IAM-007492,ORG-017,AST-07492,215,2,7,1,80,2,160,10,0.64,High,6.5
IAM-007493,ORG-001,AST-07493,279,20,8,26,44,1,197,7,0.99,Low,6.2
IAM-007494,ORG-017,AST-07494,468,20,10,18,33,4,29,5,0.76,Medium,7.2
IAM-007495,ORG-014,AST-07495,311,7,13,17,64,7,30,1,0.54,High,7.7
IAM-007496,ORG-009,AST-07496,340,33,5,25,74,1,136,24,0.88,Low,5.2
IAM-007497,ORG-023,AST-07497,393,1,1,2,60,1,34,6,0.64,High,6.8
IAM-007498,ORG-018,AST-07498,474,15,4,24,50,5,55,4,0.46,Medium,5.7
IAM-007499,ORG-015,AST-07499,156,13,1,15,39,6,164,23,0.74,Medium,8.4
IAM-007500,ORG-021,AST-07500,272,2,5,19,30,0,147,7,0.59,Low,6.7
IAM-007501,ORG-025,AST-07501,299,21,10,8,80,17,83,1,0.45,High,5.7
IAM-007502,ORG-002,AST-07502,418,8,10,36,56,7,51,1,0.73,High,7.3
IAM-007503,ORG-007,AST-07503,407,31,20,13,43,3,63,8,0.78,Medium,8.9
IAM-007504,ORG-017,AST-07504,273,20,3,3,89,0,11,1,1.0,Low,1.5
IAM-007505,ORG-020,AST-07505,339,18,16,29,72,7,95,10,0.53,Medium,7.3
IAM-007506,ORG-021,AST-07506,144,6,7,2,82,4,124,12,0.82,High,6.0
IAM-007507,ORG-002,AST-07507,368,15,16,17,95,12,19,2,0.48,High,5.7
IAM-007508,ORG-024,AST-07508,221,20,4,5,90,19,68,5,0.96,High,4.6
IAM-007509,ORG-017,AST-07509,173,3,3,11,43,2,174,24,0.89,High,9.3
IAM-007510,ORG-005,AST-07510,86,7,4,8,75,1,141,5,0.31,Low,3.8
IAM-007511,ORG-024,AST-07511,286,25,11,22,71,16,99,15,0.83,High,7.6
IAM-007512,ORG-024,AST-07512,463,38,4,35,79,38,33,2,0.53,High,5.7
IAM-007513,ORG-016,AST-07513,398,22,5,11,97,2,142,9,0.43,Low,2.5
IAM-007514,ORG-016,AST-07514,132,10,2,1,61,7,183,16,0.77,High,6.3
IAM-007515,ORG-001,AST-07515,430,40,14,24,40,35,89,17,0.64,High,10
IAM-007516,ORG-003,AST-07516,119,8,0,8,88,1,13,2,0.58,Low,1.4
IAM-007517,ORG-016,AST-07517,284,24,10,25,30,12,144,5,0.91,Medium,8.3
IAM-007518,ORG-018,AST-07518,275,1,13,26,100,1,81,12,0.86,High,7.0
IAM-007519,ORG-016,AST-07519,185,16,5,16,80,7,184,12,0.69,Medium,5.3
IAM-007520,ORG-006,AST-07520,78,4,1,4,86,1,97,0,0.9,Low,2.4
IAM-007521,ORG-019,AST-07521,179,12,5,1,38,0,76,0,0.75,Low,5.2
IAM-007522,ORG-023,AST-07522,385,15,4,13,67,11,39,1,0.97,High,5.7
IAM-007523,ORG-008,AST-07523,427,20,5,13,53,6,163,29,0.77,Medium,7.9
IAM-007524,ORG-023,AST-07524,194,9,7,0,89,5,128,8,0.9,High,4.2
IAM-007525,ORG-023,AST-07525,294,20,12,12,77,9,11,0,0.84,Medium,5.5
IAM-007526,ORG-011,AST-07526,220,20,11,3,53,2,49,5,0.99,Low,6.1
IAM-007527,ORG-024,AST-07527,80,3,0,6,90,1,29,1,0.6,Low,1.9
IAM-007528,ORG-019,AST-07528,129,4,4,1,94,3,56,4,0.48,High,4.3
IAM-007529,ORG-015,AST-07529,421,38,17,36,40,27,116,12,0.33,High,10
IAM-007530,ORG-009,AST-07530,346,9,0,25,57,2,74,3,0.54,Low,3.6
IAM-007531,ORG-022,AST-07531,111,7,2,7,47,6,183,34,0.42,High,9.9
IAM-007532,ORG-022,AST-07532,123,4,3,12,51,4,30,1,0.43,High,6.6
IAM-007533,ORG-010,AST-07533,447,34,8,41,41,8,99,15,0.89,Medium,7.8
IAM-007534,ORG-001,AST-07534,477,27,7,31,37,22,153,30,0.93,High,10
IAM-007535,ORG-018,AST-07535,191,7,1,17,85,6,74,10,0.97,High,4.9
IAM-007536,ORG-006,AST-07536,281,6,14,13,43,5,160,21,0.55,High,10
IAM-007537,ORG-008,AST-07537,56,1,0,5,44,0,62,12,0.96,Low,5.0
IAM-007538,ORG-009,AST-07538,340,7,2,29,97,3,94,10,0.93,Medium,3.3
IAM-007539,ORG-006,AST-07539,80,6,2,8,71,0,124,15,0.59,Low,4.0
IAM-007540,ORG-006,AST-07540,235,7,5,10,60,4,58,1,0.96,High,5.3
IAM-007541,ORG-003,AST-07541,168,9,1,6,49,9,24,4,0.67,High,6.8
IAM-007542,ORG-010,AST-07542,109,6,2,8,81,2,187,0,0.84,Low,2.6
IAM-007543,ORG-009,AST-07543,149,7,3,5,42,4,167,8,0.4,High,7.1
IAM-007544,ORG-002,AST-07544,324,4,3,21,56,2,0,0,0.34,Low,4.7
